,player_name,pos,school,2nd_season,completions_2nd_year_stats_y_pred_gbf,attempts_2nd_year_stats_y_pred_gbf,passing_yards_2nd_year_stats_y_pred_gbf,passing_tds_2nd_year_stats_y_pred_gbf,interceptions_2nd_year_stats_y_pred_gbf,sacks_2nd_year_stats_y_pred_gbf,sack_yards_2nd_year_stats_y_pred_gbf,sack_fumbles_2nd_year_stats_y_pred_gbf,sack_fumbles_lost_2nd_year_stats_y_pred_gbf,passing_air_yards_2nd_year_stats_y_pred_gbf,passing_yards_after_catch_2nd_year_stats_y_pred_gbf,passing_first_downs_2nd_year_stats_y_pred_gbf,passing_epa_2nd_year_stats_y_pred_gbf,passing_2pt_conversions_2nd_year_stats_y_pred_gbf,pacr_2nd_year_stats_y_pred_gbf,dakota_2nd_year_stats_y_pred_gbf,carries_2nd_year_stats_y_pred_gbf,rushing_yards_2nd_year_stats_y_pred_gbf,rushing_tds_2nd_year_stats_y_pred_gbf,rushing_fumbles_2nd_year_stats_y_pred_gbf,rushing_fumbles_lost_2nd_year_stats_y_pred_gbf,rushing_first_downs_2nd_year_stats_y_pred_gbf,rushing_epa_2nd_year_stats_y_pred_gbf,rushing_2pt_conversions_2nd_year_stats_y_pred_gbf,receptions_2nd_year_stats_y_pred_gbf,targets_2nd_year_stats_y_pred_gbf,receiving_yards_2nd_year_stats_y_pred_gbf,receiving_tds_2nd_year_stats_y_pred_gbf,receiving_fumbles_2nd_year_stats_y_pred_gbf,receiving_fumbles_lost_2nd_year_stats_y_pred_gbf,receiving_air_yards_2nd_year_stats_y_pred_gbf,receiving_yards_after_catch_2nd_year_stats_y_pred_gbf,receiving_first_downs_2nd_year_stats_y_pred_gbf,receiving_epa_2nd_year_stats_y_pred_gbf,receiving_2pt_conversions_2nd_year_stats_y_pred_gbf,racr_2nd_year_stats_y_pred_gbf,target_share_2nd_year_stats_y_pred_gbf,air_yards_share_2nd_year_stats_y_pred_gbf,wopr_x_2nd_year_stats_y_pred_gbf,special_teams_tds_2nd_year_stats_y_pred_gbf,fantasy_points_2nd_year_stats_y_pred_gbf,fantasy_points_ppr_2nd_year_stats_y_pred_gbf,games_2nd_year_stats_y_pred_gbf,tgt_sh_2nd_year_stats_y_pred_gbf,ay_sh_2nd_year_stats_y_pred_gbf,yac_sh_2nd_year_stats_y_pred_gbf,wopr_y_2nd_year_stats_y_pred_gbf,ry_sh_2nd_year_stats_y_pred_gbf,rtd_sh_2nd_year_stats_y_pred_gbf,rfd_sh_2nd_year_stats_y_pred_gbf,rtdfd_sh_2nd_year_stats_y_pred_gbf,dom_2nd_year_stats_y_pred_gbf,w8dom_2nd_year_stats_y_pred_gbf,yptmpa_2nd_year_stats_y_pred_gbf,ppr_sh_2nd_year_stats_y_pred_gbf,scrimmage_yards,scrimmage_TDs,fantasy_points,fantasy_points/G
8,Dorial Green-Beckham,WR,Oklahoma,2016.0,-2.7677710665891896e-06,-6.391202636232389e-06,9.671796968062417e-10,0.0,0.0,1.027804087162881e-09,1.0121515594475633e-09,0.0,0.0,-5.3531900705118955e-05,-9.126727224849792e-06,-3.4618204314306647e-06,-1.9350983148698336e-05,0.0,1.6010794567997953e-09,0.0,0.29608161706983993,2.235650890338541,-0.001441842929324509,1.977519571471712e-08,-5.47443329425869e-11,0.08865315296980507,0.08937446627574543,1.027804087162881e-09,36.36690935685786,73.76980617388806,402.3313029172089,2.0832725070207556,-0.002765165983780082,-0.011391686177020152,741.7229547294263,133.09739158984326,24.41364101369365,8.728259387182334,0.020343042737976953,10.223562624554013,1.998100658712674,2.59941164660889,4.902622099940079,0.00012692894095993755,53.795748870792764,89.83014574309213,13.943006867400086,0.14267386966602383,0.1895879866398835,0.08291266396675023,0.372033118613623,0.11988436201854433,0.13096271784534666,0.15062105323736233,0.15216717096014915,0.1273513233566903,0.12590998983191234,0.7655533726344462,0.07719787644415264,404.56695380754746,2.0818306640914312,83.39643795954302,5.981237673670724
364,K.J. Hill,WR,Ohio State,2021.0,-2.7677710665891896e-06,-6.391202636232389e-06,9.671796968062417e-10,0.0,0.0,1.027804087162881e-09,1.0121515594475633e-09,0.0,0.0,-5.3531900705118955e-05,-9.126727224849792e-06,-3.4618204314306647e-06,-1.9350983148698336e-05,0.0,1.6010794567997953e-09,0.0,0.018068920530104414,0.9575370688609275,-0.004736352572399277,-1.0049705714863935e-08,-5.47443329425869e-11,0.05927517989439263,0.043047894171974674,1.027804087162881e-09,2.891231306603371,4.949893432777278,43.507446754290655,0.12039330909372256,0.011256967236966139,0.0015343954046423058,27.509566141770037,16.467204874112603,1.4403059197724044,1.1713389141330481,-0.004726569924213194,1.8971409289069796,0.11219210798144054,0.08149436247582834,0.24649161273869655,8.966640131911381e-06,4.234807273778575,8.224327299927214,1.2255646787352823,0.06383064929671745,0.0465394448014189,0.0902563453699209,0.13256951017370822,0.08550424139555157,0.003968683381885317,0.050900480346990636,0.04878349321731557,0.04354223481641964,0.06760700419212655,0.6155514905780874,0.05719695034090342,44.464983823151584,0.11565695652132328,7.32305497207971,5.9752496943994124
233,Keke Coutee,WR,Texas Tech,2019.0,-2.7677710665891896e-06,7.417168984871097e-06,9.671796968062417e-10,0.0,0.0,1.027804087162881e-09,1.0121515594475633e-09,0.0,0.0,-5.3531900705118955e-05,-9.126727224849792e-06,-3.4618204314306647e-06,0.00034440437010783097,0.0,1.6010794567997953e-09,0.0,2.1111880303362613,13.462109433609134,0.9903850547701102,1.977519571471712e-08,-5.47443329425869e-11,1.9647569216372691,1.785023498580826,1.027804087162881e-09,21.841638285865553,35.6915877719807,255.99384800464463,0.09992075712788699,0.9422157656212705,0.987735932746264,279.60761233536675,138.85181595271834,10.579369235960254,-11.606030915665736,-0.004072115925731792,7.39016435187863,1.0754622616138532,0.8999337973531614,2.280024841296892,-2.8418831258162e-05,30.63512584212819,52.768455623393976,8.18405948828954,0.12742669026073586,0.10896291051823916,0.14047060573470457,0.2770189390081407,0.1283882836664275,0.004475428380206882,0.09615611618118317,0.09167479635401589,0.06790427539965885,0.10349649290741118,0.9058535141775148,0.07487063198881541,269.4559574382538,1.0903058118979971,48.750361118895604,5.9567456943161075
150,Taywan Taylor,WR,Western Kentucky,2018.0,0.00010877375041905027,0.000274325934970198,4.7920347644210686e-08,0.0,0.0,1.027804087162881e-09,1.0121515594475633e-09,0.0,0.0,0.0015747046987382113,0.0003399470767859614,0.00011340226214779538,0.000820508199025731,0.0,1.601079456799801e-09,0.0,0.08879333592240324,0.8587940719034595,0.002541050183035483,1.977519571471712e-08,-5.47443329425869e-11,0.031480435177005196,-0.0001937638677813509,1.027804087162881e-09,36.26003710866572,54.86560340540227,458.3844198702834,0.9624610593388395,1.0003064076360824,0.9931966238159495,733.8159781504854,157.92558789802982,18.583413419506023,1.8642492359891312,0.008371853043276386,14.638295232941239,2.153850979701967,3.646597671535927,5.743693014383073,7.069125145110627e-05,50.0889064814987,86.06749437599315,12.988693218606036,0.15443469702583942,0.27162822186823987,0.12210655877180286,0.44929670801097926,0.18501915897579363,0.09199264008672993,0.15557142215539776,0.1468832830112909,0.13851792306463373,0.16506997669733464,1.2652768044880063,0.09360663561001352,459.24321394218686,0.965002109521875,77.15829648376865,5.940420270550464
280,Josh Oliver,TE,San Jose State,2020.0,9.709977801261866e-06,1.4564966701892802e-05,8.496230576105802e-05,0.0,2.4274944503154664e-06,0.0,0.0,0.0,0.0,-3.641241675473206e-05,0.00012137472251576624,4.854988900630933e-06,-9.137256536317687e-06,0.0,0.0,0.0,0.00038790515444470585,-0.010740025470158537,4.854988900630906e-06,2.4274944503154664e-06,2.4274944503154664e-06,5.153992580811895e-05,0.00022091388793922057,0.0,0.5875464090113345,0.9677052649283643,5.9791689248179605,0.038888696751902214,-0.004246925880677845,0.003769703728638607,8.155472275006428,5.743005559350731,0.4563799606865471,0.412057325694987,-0.00016975155893114434,0.9427370480256582,0.027559643481503922,0.024774206800101322,0.05867287944497493,0.0,1.299775453656159,1.5676828498320239,0.22861993242687956,0.0016619992343209539,0.000698798247886841,0.003891233717920571,0.0024681781070946566,0.0026451142147610484,0.0005628938003798463,0.001656196209130644,0.0027422455422639533,0.0013587263061175746,0.0018676223583065491,0.016732277461241476,0.0014876169555245778,5.968428899347802,0.03889355174080285,1.3526640658579105,5.916649749210029
509,Chigoziem Okonkwo,TE,Maryland,2023.0,9.709977801261866e-06,1.4564966701892802e-05,8.496230576100251e-05,0.0,2.4274944503154664e-06,0.0,0.0,0.0,0.0,-3.641241675473206e-05,0.00012137472251576624,4.854988900630933e-06,-9.137256536317687e-06,0.0,0.0,0.0,1.9971538286883992,5.9565433416711775,4.854988900630906e-06,2.4274944503154664e-06,2.4274944503154664e-06,0.9990833917649441,-0.013206183781829082,0.0,54.174773656464374,77.19788588053524,528.7177900592384,1.050553596820741,0.01789396538604582,0.0016767234879782665,522.962261914712,261.4604936981438,24.94524509017039,7.883215483854361,0.000681039219497267,16.619209870207225,2.7412379393352078,2.234348393882815,5.702892455902732,0.0,59.19725276864773,113.43390384667377,16.902112557960606,0.1548268635862372,0.11542760299092895,0.16229979137876588,0.3237201644504212,0.15047369453942794,0.07325539356710105,0.15922680143908444,0.15185633387221556,0.11290237744836448,0.13558373418176634,1.0737374306990581,0.09588469928926031,534.6743334009095,1.0505584518096416,99.81075811978906,5.905223845689035
321,Dalton Keene,TE,Virginia Tech,2021.0,9.709977801261866e-06,1.4564966701892802e-05,8.496230576105802e-05,0.0,2.4274944503154664e-06,0.0,0.0,0.0,0.0,-3.641241675473206e-05,0.00012137472251576624,4.854988900630933e-06,-9.137256536317687e-06,0.0,0.0,0.0,0.00427152167697382,-0.04036537264179992,4.854988900630906e-06,2.4274944503154664e-06,2.4274944503154664e-06,5.153992580811895e-05,-0.0004604142646627239,0.0,0.06644898585340397,0.9477843774474326,7.41159593614905,-0.027463523387555266,0.003056918896542471,0.00121409981954932,9.960411513472371,3.548537084088681,0.377200154504907,0.33544021792345613,-0.0008391330111846935,0.08205378331258276,0.0321420012854976,0.020675169142196567,0.07708230841613747,0.0,0.5471952020005219,0.8424854409936312,0.13431618524949257,0.0019418526207702724,0.000692415703100861,0.0016860203823504407,0.0037600235610616437,0.0023246044545268568,0.0006060491133286817,0.0012939430272744872,0.0016919981806352766,0.001528703309235693,0.0021313177525499674,0.016566985225826534,0.0019365119167239848,7.37123056350725,-0.027458668398654636,0.7899440558991941,5.8812276006191775
77,Cardale Jones,QB,Ohio State,2017.0,0.9558134302853822,1.5389689728920972,3.06695476767691,0.09088026966002762,0.04716540333428018,-0.0036965265276337547,-0.2440900171458502,0.0008066684877489145,0.04011777770879997,17.974424271598977,4.358996027052451,0.5973686499542152,-3.41646172702722,0.004296371758560727,0.051776999100344695,-0.009714844844476204,0.02266454199278214,4.034046494086273,-0.012015205123380232,0.017479635992234083,-0.0055696188149192685,0.08394059838398854,0.2744864670792923,-0.0010441806549202654,-0.0016678409893165476,-0.0014722984063952607,0.0003682000920125041,1.282842471219615e-05,0.0,0.0,0.002510265211002658,0.00039768116607807885,2.5656849424392294e-05,0.0001214662759861715,1.282842471219615e-05,1.9242637068294243e-05,-5.6961097154038895e-05,-3.485454184440106e-06,-3.3389284684980425e-05,0.0,0.32663621331131454,2.4126421522690946,0.1281934515481538,-4.782230917891409e-06,7.328636410547108e-07,5.71925293455202e-07,-1.1370427825847734e-05,2.580232079956649e-07,1.8326321017423108e-06,3.5675519433610305e-07,4.716925491285195e-07,1.0886475452904741e-06,6.163217476237764e-07,1.8060968697064055e-06,-8.060778265787985e-05,4.0344146941782855,-0.012002376698668037,0.7525348618491801,5.870306577762301
206,Marquez Valdes-Scantling,WR,South Florida,2019.0,-2.7677710665891896e-06,-6.391202636232389e-06,9.671796968062417e-10,0.0,0.0,1.027804087162881e-09,1.0121515594475633e-09,0.0,0.0,-5.3531900705118955e-05,-9.126727224849792e-06,-3.4618204314306647e-06,-1.9350983148698336e-05,0.0,1.6010794567997953e-09,0.0,1.8683866840460144,11.703553543860512,0.012708294526411971,1.977519571471712e-08,-5.47443329425869e-11,0.2274124753364512,0.45643466020666024,1.027804087162881e-09,29.59900130311727,57.71795401132095,457.02806611631416,2.1073261676755957,0.06347743685017086,-0.0022269262996278674,918.3914965548503,147.9524396143131,15.739172863831007,4.830151693485996,0.015809861574206593,11.63825603676408,1.5701609691620375,3.0232447901186266,4.518988593527446,-0.00017262714316257263,61.788174141279754,88.09374609694542,14.049927075545543,0.10716893322081121,0.18971176636349907,0.07915566260877695,0.31813431218047106,0.11376024304231867,0.0879592480451114,0.09104560197844741,0.08398382170888928,0.10295696256187734,0.11318216669075573,0.8202430852293757,0.06634396614964655,468.73161966017466,2.1200344622020078,82.31491153013958,5.858742973364748
456,Zamir White,RB,Georgia,2023.0,1.3620267722628366e-08,4.0860803167884965e-08,6.810133861096954e-07,1.3620267722628366e-08,0.0,0.0,0.0,0.0,0.0,5.311904411751038e-07,5.039499057359697e-07,1.3620267722628366e-08,1.6183545566833222e-08,0.0,5.238564508425654e-08,0.0,100.74135361529935,438.4939573904787,0.9372919824646673,0.9647653550116001,0.9737344072019818,17.837137139893443,-17.01052419955035,0.0005514314486528925,14.185781880217657,18.078520086221133,90.92283695838637,-0.04132315455436359,-0.01796814262133319,0.0030195693383296353,3.326432991432897,91.73852405954706,3.8409299684629845,1.145270781686097,0.001851145374075279,-11.074200488171554,0.5320052786189589,-0.003942617206555613,0.787881807082516,4.086080316788486e-08,54.45300023143698,69.9140832913188,12.749261648913032,0.042701513389260204,0.00013358858453078887,0.07472623410721267,0.06613655676839761,0.03477676424905405,-0.0017767149849226582,0.028663311778259256,0.024594296142599868,0.01626445055390726,0.0268044138616842,0.22120149535465897,0.07527413803845527,529.4167943488651,0.8959688279103036,74.3258657894264,5.829817273831165
