,player_id,name,position,age,draft_year,season,completions_y_pred_gbf,attempts_y_pred_gbf,passing_yards_y_pred_gbf,passing_tds_y_pred_gbf,interceptions_y_pred_gbf,sacks_y_pred_gbf,sack_yards_y_pred_gbf,sack_fumbles_y_pred_gbf,sack_fumbles_lost_y_pred_gbf,passing_air_yards_y_pred_gbf,passing_yards_after_catch_y_pred_gbf,passing_first_downs_y_pred_gbf,passing_epa_y_pred_gbf,passing_2pt_conversions_y_pred_gbf,pacr_y_pred_gbf,dakota_y_pred_gbf,carries_y_pred_gbf,rushing_yards_y_pred_gbf,rushing_tds_y_pred_gbf,rushing_fumbles_y_pred_gbf,rushing_fumbles_lost_y_pred_gbf,rushing_first_downs_y_pred_gbf,rushing_epa_y_pred_gbf,rushing_2pt_conversions_y_pred_gbf,receptions_y_pred_gbf,targets_y_pred_gbf,receiving_yards_y_pred_gbf,receiving_tds_y_pred_gbf,receiving_fumbles_y_pred_gbf,receiving_fumbles_lost_y_pred_gbf,receiving_air_yards_y_pred_gbf,receiving_yards_after_catch_y_pred_gbf,receiving_first_downs_y_pred_gbf,receiving_epa_y_pred_gbf,receiving_2pt_conversions_y_pred_gbf,racr_y_pred_gbf,target_share_y_pred_gbf,air_yards_share_y_pred_gbf,wopr_x_y_pred_gbf,special_teams_tds_y_pred_gbf,fantasy_points_y_pred_gbf,fantasy_points_ppr_y_pred_gbf,games_y_pred_gbf,tgt_sh_y_pred_gbf,ay_sh_y_pred_gbf,yac_sh_y_pred_gbf,wopr_y_y_pred_gbf,ry_sh_y_pred_gbf,rtd_sh_y_pred_gbf,rfd_sh_y_pred_gbf,rtdfd_sh_y_pred_gbf,dom_y_pred_gbf,w8dom_y_pred_gbf,yptmpa_y_pred_gbf,ppr_sh_y_pred_gbf,scrimage_yards_y_pred_gbf,scrimage_touchdowns_y_pred_gbf,fantasy_points_proj,fantasy_points_proj/G
1956,00-0032200,Ty Montgomery,RB,30,2015.0,2024,2.5822829846056382e-06,0.6261560168421508,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,6.099858182463158,3.227853730757053e-06,1.936712238454226e-06,-0.3245195400747074,0.0,1.2911414923028191e-06,0.0,3.5534608451786984,0.6568200759013382,0.05619049230561138,-0.01971618560457294,-0.035063117260949156,0.9973486921655724,3.016793315767467,-0.009286166441943758,16.780714927502707,22.185449672627467,118.33004976701396,0.7712902550147641,0.029631170005656134,-0.03921597385441323,74.65074518684882,156.15715793321556,6.312279475585762,-13.308228018517784,-1.2809277958184597e-05,6.869843303387699,0.7255922841997956,0.28677658257284205,1.7342295072093639,1.9367122384542317e-06,28.36529651992983,62.204308405957335,4.413270549197163,0.0878011837425728,0.06094332028767977,0.07279220019956441,0.1334892443973675,0.035925758374673,0.5088596383678337,0.049395628451229676,0.04660061497043058,0.2809045459685807,0.06562249907133663,0.28900101252569765,0.07213397770951384,118.9868698429153,0.8274807473203755,25.31827563178339,5.736851015487629
2075,00-0032764,Derrick Henry,RB,29,2016.0,2024,2.5822829846056382e-06,-0.034984781651045606,1.305810847459652,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,1.598420662027799,1.1063966550841318,1.936712238454226e-06,0.9248350355501844,0.0,0.8404013948506218,0.0,270.6833636182237,1157.1271692404218,12.418429272195286,0.5080297363762362,0.4714688878278816,66.76361740291756,-16.14356860579082,0.023762915934546942,23.879587745206695,27.329841235097856,201.50693960007837,2.0593285866978936,0.9658563780141819,0.6899984707830166,-31.441240118084,217.79005720681957,9.643582106939734,-3.012176081670913,0.024880455195554093,-13.986453773906655,0.9507644469178962,-0.10100428041947673,1.1031363802522505,0.48136697646648363,229.15561832439474,270.1726550750462,15.617984221136044,0.06429382760606651,-0.009646481774970435,0.12938011459963517,0.07161020380678765,0.059647056150949444,0.03346317241479439,0.05296128685197627,0.05784250138957337,0.06171338373537773,0.04797348851534758,0.39620006908473604,0.23270088142121695,1358.6341088405002,14.477757858893181,232.13639952814955,14.863403384285405
2112,00-0032918,C.J. Ham,RB,30,2016.0,2024,2.5822829846056382e-06,-0.0024432058765078515,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.04045280537129813,3.227853730757053e-06,1.936712238454226e-06,0.0011149274383076752,0.0,1.2911414923028191e-06,0.0,5.393783626701599,-2.968229768579239,0.18042010201003922,-0.0026403783064041647,0.020614004057504274,2.8082281667069835,0.8853014274419981,0.032868370200999426,13.168924653641344,17.228825339699178,27.38755102538622,0.5563095373843814,-0.02996820356616288,-0.03326348452395635,12.022316699099285,29.313477153081283,2.329113473058852,-0.926292104878963,-1.2809277958184597e-05,4.173389293784546,0.31529429847096835,0.0690675952966539,0.5912690269551941,1.9367122384542317e-06,4.01612133525401,1.5314184503512998,5.339263686284575,0.03493850519792366,0.012896536362916135,0.05456196004160695,0.07244553877451199,0.023721006629676702,0.0008795870433307695,0.039912270413110844,0.02591966144235355,0.032195036650581106,0.031576427200499434,0.17389623971275298,0.019674135104716644,24.41932125680698,0.7367296393944206,13.492012944310888,2.5269426155087604
2145,00-0032975,Jonathan Williams,RB,29,2016.0,2024,2.5822829846056382e-06,0.3458815055367517,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,7.4568818733670135,3.227853730757053e-06,1.936712238454226e-06,-0.15105557696537972,0.0,1.2911414923028191e-06,0.0,99.91181971129886,356.66767519770224,2.245529352576239,0.2327398076058705,0.383842926664373,18.02057996404366,-1.6762490125160676,0.07565705649082456,10.990009718676694,17.816042561943775,116.21002808165872,0.5513154982869506,0.2897205031581907,0.04538321198747027,23.546600591058912,101.67207879828737,5.395225401816143,-0.3324306985292277,-1.2809277958184597e-05,3.214495314648979,0.41313163308591183,0.055356962825243904,0.3777962809502089,1.9367122384542317e-06,83.26230674174045,53.97078072022098,5.727034127640857,0.03266637447493622,0.009583582875376865,0.06699982772570964,0.06773412284503931,0.025866693595890236,0.07246090908264739,0.03654130647480503,0.05046110371417116,0.02769757671800917,0.02882692696509159,0.2095173464077642,0.05033137942152604,472.87770327936096,2.79684485086319,68.61214043614166,11.98039664282656
2175,00-0033045,Ezekiel Elliott,RB,28,2016.0,2024,2.5822829846056382e-06,0.062249371312559074,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,2.3005012839659083,3.227853730757053e-06,1.936712238454226e-06,-0.024764854165263337,0.0,1.2911414923028191e-06,0.0,109.9708751823931,322.15425752709166,2.7150620642998375,0.5435317574366096,0.7786033485503392,16.566134196328882,-4.6061444568406955,0.1472705259923984,22.063178508432372,18.954632012621442,96.9018324056722,0.3480665480376692,0.7328919548147463,0.72581135597138,10.525771895628006,96.54177162127645,4.361085859921443,0.042069795725978965,-1.2809277958184597e-05,-7.925590364121088,0.6817451050419148,-0.027968656488921585,0.8603316024468973,1.9367122384542317e-06,74.62557491145255,86.96130480126834,12.16446692808722,0.063541114728311,-0.002352262603330913,0.10443295547596226,0.0735412964446348,0.03757389552097101,0.03146794051387897,0.05605412103468557,0.04567914299059284,0.043964002268384775,0.038602122526756974,0.2640424787636427,0.08437899864952667,419.0560899327638,3.0631286123375068,68.53511409784852,5.634041713706661
2217,00-0033118,Kenyan Drake,RB,29,2016.0,2024,2.5822829846056382e-06,-0.006519341513493538,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.026912007708493633,3.227853730757053e-06,1.936712238454226e-06,0.004431072981268865,0.0,1.2911414923028191e-06,0.0,34.72038946253894,172.68456059702888,0.5487700614582615,-0.09358765105430779,0.06502306553249247,9.758550719250517,-1.8713209022289137,0.01408326628849311,13.091219637225288,22.291108299309776,66.89764562940539,0.8106430441879126,-0.01347982816110065,-0.026721738235732165,10.81312679197097,93.1487557767242,4.008336074042089,-0.46986227569615363,-1.2809277958184597e-05,-0.16833986804374862,0.686604009263345,0.032531592715226446,1.2370134375303725,1.9367122384542317e-06,38.901946759471585,63.90969530568086,9.509472538811835,0.057260929896517196,0.010967392638077072,0.09395493571682752,0.10204061267766719,0.0406615491186371,0.045446134126198884,0.032252036740902164,0.03650101710206621,0.03865588774098324,0.04482043306598247,0.24462768175652827,0.07560589379460111,239.58220622643427,1.359413105646174,38.72905782015574,4.072682019122246
2250,00-0033280,Christian McCaffrey,RB,27,2017.0,2024,2.5822829846056382e-06,0.0017089056218748027,0.6136324546883316,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,0.1434344484034116,3.227853730757053e-06,1.936712238454226e-06,0.5688193999454657,0.0,0.5508613276006963,0.0,170.76551930017007,700.078019065388,6.624249776575224,1.4487153112936473,1.0046044632464004,39.30472118153756,-4.365695940554126,0.3325050173270718,50.147994609248,67.51302550252727,413.088753776128,2.495144899242523,1.1649616737329949,1.0711738943800528,12.358032505842564,455.74079351832216,23.223030911106612,5.266827475627063,0.38217509710113173,-5.632989973885508,2.0672598033607423,0.10840130796577194,3.0779363503317696,1.9367122384542317e-06,158.8772789039324,190.5004030507622,12.755599581341786,0.15921035314482032,0.00844044853706289,0.24039157055004223,0.20804323287466814,0.10636327144630982,0.0876259831023253,0.13337910054122842,0.14760362376982006,0.11449477244384697,0.14026056568196815,0.7148475448056831,0.17728240795347022,1113.166772841516,9.119394675817748,187.20649054026774,14.676416372782935
2267,00-0033293,Aaron Jones,RB,29,2017.0,2024,2.5822829846056382e-06,-0.012128040967847713,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.02007498086372431,3.227853730757053e-06,1.936712238454226e-06,0.005527722179117074,0.0,1.2911414923028191e-06,0.0,112.1123072454815,472.27255277498125,3.842055465610366,1.3413098415250624,0.5007283695887192,26.779829028921895,-12.886432973857056,0.01685037185339647,22.622394644192962,30.936724862036765,205.2681331532059,0.9631050472189528,0.37054643639076507,0.09779125687916142,5.013094334234717,155.92107205509507,7.518463028849455,-2.7888787638864967,0.007677336880702178,-2.8346055077699877,0.8723769605118978,0.10985643761590892,1.4222952834673055,1.9367122384542317e-06,81.84973939133614,102.48641647675694,9.760297144357619,0.07139938417275535,0.00018999659852696508,0.1496279520052596,0.13025492858462323,0.05811686945294945,0.04912756050398316,0.07225915473725496,0.05826858105603095,0.06674828956754658,0.06798811526994455,0.5173528329658716,0.089972482120709,677.5406859281871,4.805160512829319,105.60121597292871,10.819467318571984
2279,00-0033308,Matt Breida,RB,28,2017.0,2024,2.5822829846056382e-06,0.13102502218352713,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,0.19634000090329992,3.227853730757053e-06,1.936712238454226e-06,-0.0368143327743119,0.0,1.2911414923028191e-06,0.0,45.02244991448141,106.82738264763745,0.9726832222787557,0.11624869088639404,0.05770625019751094,9.35555533835595,-11.065259432686956,0.001340722181256226,19.64729771361535,23.543473607849794,77.46795429027779,0.9740539899546683,0.2898552544187497,0.05043347713584352,23.48602988344167,68.60740159443677,2.751566114774613,-1.920647332826044,-1.2809277958184597e-05,13.832209944624648,0.6447777017514588,0.06953200501979938,0.7337277909036303,1.9367122384542317e-06,33.30879538091006,36.63023289244988,12.552063519356112,0.07150824936803644,0.00846600507641439,0.07084586811561296,0.10411497663014205,0.05440001645626146,0.0321097393128258,0.042880594385327556,0.04750219760963668,0.02925168423531352,0.0569947165578839,0.3723261791722975,0.07178656733586881,184.29533693791524,1.9467372122334239,39.41934474446522,3.1404672772471223
2295,00-0033376,Patrick Ricard,RB,29,2017.0,2024,2.5822829846056382e-06,-0.002808461729380795,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.004751866659625929,3.227853730757053e-06,1.936712238454226e-06,-0.00030956756582531473,0.0,1.2911414923028191e-06,0.0,15.025966491671682,16.84475482028684,0.37407467468073097,-0.0333995274394874,-0.030463516461867464,0.5852592570800236,-0.5872322537985741,0.032868370200999426,16.816589407596133,24.416464378960924,64.56377871746535,0.8693059433954571,0.4242390249840346,-0.02440226826087819,32.590747390090925,80.4355716355928,2.6587421411485255,-0.8121454694569966,-1.2809277958184597e-05,3.9455453604756503,0.48293753225384073,0.0993395256173307,0.7869592256563893,1.9367122384542317e-06,22.64612778617235,17.215223410452698,8.072952348322058,0.04168282238549181,0.016068532349824315,0.06271686658731977,0.08542839329626532,0.040439323912133965,0.02068514031351142,0.041932565026518494,0.037244779046075774,0.02052970825663462,0.029878937707160432,0.2722488769534478,0.029006098438723222,81.40853353775219,1.2433806180761882,23.67344064631259,2.9324390414905706
2326,00-0033526,Samaje Perine,RB,28,2017.0,2024,2.5822829846056382e-06,-0.005725681487496307,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.028073551242994165,3.227853730757053e-06,1.936712238454226e-06,0.0030479436115525022,0.0,1.2911414923028191e-06,0.0,36.7623521951167,103.49823202800836,1.3393182766398244,-0.09136055476861844,0.010862562041617046,7.499845984183285,-4.487852954578484,-0.0036116666351672954,29.328695045924306,39.789229579323475,172.93246946147877,0.44790243935034696,0.5264940560924876,0.2047610671313166,7.35080738161805,188.19745568215,8.29658713659137,0.44708950758621624,-1.2809277958184597e-05,11.132576439020758,1.2118634919993296,-0.03764647928881916,1.6613383446071506,1.9367122384542317e-06,52.6249894921573,83.16879793238093,13.480177519633914,0.06849269651689968,-0.010060355951332181,0.14763593310053683,0.09060345812139683,0.054680114647132544,0.020822690813307784,0.05329229267140144,0.05153471872363943,0.04036681889788002,0.046481321642970835,0.3616651191818417,0.07636286617276113,276.43070148948715,1.7872207159901714,52.37996743045906,3.8857030891594344
2341,00-0033553,James Conner,RB,28,2017.0,2024,2.5822829846056382e-06,-0.02681400393933406,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.04962088399485019,3.227853730757053e-06,1.936712238454226e-06,0.01737459544364368,0.0,1.2911414923028191e-06,0.0,153.68863243254404,865.4229899867768,5.096194023658553,1.1673048394534178,0.6380264442382706,36.170845949458524,-4.76307286479736,0.08206343434933623,14.390542796016812,26.75671337939381,176.75382507780284,0.7722780295116721,0.2943039075352404,0.1809536970730728,-9.939283600247425,299.792417743205,4.241483882826962,-4.399831710676456,-1.2809277958184597e-05,-4.922795254152198,0.9775702335249982,-0.13625525674649583,1.4642050641086153,1.9367122384542317e-06,142.28132182470782,173.6159540208178,11.968344828576779,0.05086914352705713,-0.0050895684361820185,0.10587774914234448,0.09755135995493344,0.03934077387932105,0.052190084946795876,0.04743352398968785,0.04981550566535224,0.04489591459299218,0.03538223761424688,0.2711523358229621,0.16473030048410947,1042.1768150645796,5.868472053170225,144.34317892829168,12.060412780190283
2380,00-0033699,Austin Ekeler,RB,28,2017.0,2024,2.5822829846056382e-06,0.037041434627913705,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,0.26785997448009197,3.227853730757053e-06,1.936712238454226e-06,0.006243104169018689,0.0,1.2911414923028191e-06,0.0,137.08285324206696,447.6997320244785,6.026264647902284,2.2318153980840187,1.5160978419770559,33.139046781354786,-6.409863186943508,1.0226103150856156,34.36752479975163,47.92844999748771,331.36757605687234,2.0924292541331537,1.3486278450993257,1.247475965099257,-4.843807270116897,339.1594429621036,8.446925379038095,2.633317007390162,0.4774031359928882,-20.54686895019045,1.7696263738753382,0.11168244197219468,1.7117428097349592,1.9367122384542317e-06,142.35637962988756,170.29626520009305,8.769347410039067,0.1270906620979009,0.011298704743810914,0.22981756053563326,0.192656719054352,0.1138005833294656,0.0683137197762532,0.08881275240513908,0.08910032757526509,0.07164910784484324,0.09353807903631199,0.703806885521881,0.08386441792010739,779.0673080813508,8.118693902035439,138.41345405360957,15.783780432185312
2393,00-0033854,Dare Ogunbowale,RB,29,2017.0,2024,2.5822829846056382e-06,0.010403720532207311,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.01731342832966328,3.227853730757053e-06,1.936712238454226e-06,-0.0571334905263371,0.0,1.2911414923028191e-06,0.0,24.29832195813068,179.90011355362688,0.02506428635306191,0.1090748794706297,0.044173630583972,4.553622623628765,-3.1149820363388043,0.01581383826259096,8.378445355814168,17.664867193510496,60.461463368046175,0.07766674470638237,0.4078551348652432,-0.03242336412892733,19.401397130930242,68.9776884200232,2.899456085003229,0.004605671612563911,6.287588003468722e-05,10.926274844020828,0.5164316424070258,0.10158276414065243,0.619194913975024,1.9367122384542317e-06,23.565236584704632,27.718837894322686,8.173421973202526,0.032952152966126476,0.016364753602022677,0.061578589671929515,0.06542702718481944,0.013480196535201626,0.022505542285238656,0.04732012161593573,0.02788373669104753,0.039829263290685556,0.0271268451015779,0.14371753831651707,0.05240078625889812,240.36157692167305,0.10273103105944428,28.313220239060104,3.4640595251154473
2398,00-0033856,Leonard Fournette,RB,28,2017.0,2024,2.5822829846056382e-06,0.2152373303907406,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,0.3182776334479322,3.227853730757053e-06,1.936712238454226e-06,-0.09859926105437394,0.0,1.2911414923028191e-06,0.0,147.69695113671935,684.9396549632769,3.2900844550622437,0.5717496604357953,0.45986624607277804,24.354710063697112,-3.1412552427682128,0.03676672036832463,20.36756701025177,34.94998437668143,104.59385947043725,1.2428811754320042,0.5890998961586587,0.057789498850606434,21.05374383647068,120.15501818584492,4.471475205245386,-3.1271792788155723,-1.8342526298584166e-05,3.291753154185159,0.6496929002039296,0.03493031301798815,1.4201737339590887,1.9367122384542317e-06,127.83407404502105,111.27305410580705,8.818553021810644,0.06535253902046602,0.009023067165883901,0.06478287536325053,0.0843145950764046,0.033501035475394896,0.033566940714752524,0.026936846975082755,0.04630222235707727,0.06542320848619919,0.06331011968797412,0.29141719856551324,0.1181214113989262,789.5335144337141,4.532965630494248,114.65639495655223,13.001724282087578
2446,00-0033893,Dalvin Cook,RB,28,2017.0,2024,2.5822829846056382e-06,0.0035862767725999877,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.03192198973079536,3.227853730757053e-06,1.936712238454226e-06,-0.0009527514786675242,0.0,1.2911414923028191e-06,0.0,131.7797618424409,588.0923580373321,2.9193243910867723,0.9675006554693472,0.22122173334901185,21.512543725503374,-15.62438094191341,0.09082806166125125,20.746712069221843,24.889627498384513,144.93145435951982,0.8082953737960891,0.8839983016631794,0.3792134866983324,5.207222864409519,186.41459327188906,4.5987774501629755,-1.3228932776350042,-0.003646281335784818,-8.769309417271327,0.6313158149981168,-0.0637637895541335,1.2851423882690376,1.9367122384542317e-06,83.98672167534173,124.8585347396376,11.720011125168181,0.05480081766453834,0.004335084127077968,0.1368397862507397,0.08322158172286977,0.05730460498538934,0.04966233732460037,0.04784755176661896,0.042771655641226695,0.0545479406535655,0.07805144867821273,0.3961808327517328,0.0950243179446701,733.023812396852,3.7276197648828613,103.58223733540174,8.838066468466373
2459,00-0033897,Joe Mixon,RB,27,2017.0,2024,2.5822829846056382e-06,-0.030896482570434987,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,0.045699100411939864,3.227853730757053e-06,1.936712238454226e-06,0.006033332435668204,0.0,1.2911414923028191e-06,0.0,189.4761932036887,713.9121009913613,5.82224632176438,0.4250292491562765,0.5996654134887295,34.738852105834425,-10.284811674355351,-0.013658001649011537,21.47669459553816,32.96529293971371,136.29504087136584,1.332493074332321,0.32652425673694896,0.0991473364010508,-30.867064186007635,200.20027004887763,9.580719999565014,3.5960375162838862,0.08506993878655474,-5.042152995743971,0.9596163926966388,-0.025758581523229584,1.2899082691317016,1.9367122384542317e-06,126.47505933484123,165.5502413229512,10.466242623823238,0.06350227036619167,-0.009523111311203012,0.11535511187096227,0.05871776121802349,0.03839020869979074,0.047364973214596644,0.05714972592458635,0.05865769149119164,0.06465632632073232,0.05151977923831301,0.32484176953159183,0.14877929963846873,850.2071418627271,7.154739396096701,137.407279694072,13.12861593532199
2464,00-0033906,Alvin Kamara,RB,28,2017.0,2024,2.5822829846056382e-06,0.0955278624997429,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,0.13371024992318437,3.227853730757053e-06,1.936712238454226e-06,-0.04388091305275772,0.0,1.2911414923028191e-06,0.0,120.02097461704226,392.17102671595234,4.389734721011491,1.0035220678112904,0.6680047513178785,19.708288079894057,-5.849521910744645,0.11320460026285478,34.13750920616273,47.31767451287123,264.7011545401381,0.6342387885773064,0.13656803236909174,0.29896294649678684,-29.023370950844786,391.1596026384946,9.416648028118408,-9.214263895397119,0.010728366074245347,11.300001034944124,1.5912425768531822,-0.05153845795361481,1.9507108427917703,1.9367122384542317e-06,101.05790131349768,110.70617640722539,8.588372342224503,0.10484491057011465,0.0051103265939982006,0.2040500689638142,0.16394218019710932,0.10915108761690764,0.04082906966404148,0.10417419671985062,0.10966159860938626,0.06312109180980355,0.10448581615804159,0.7689369507733357,0.1559285598048804,656.8721812560905,5.023973509588798,110.81422093203652,12.902819826199357
2481,00-0033923,Kareem Hunt,RB,28,2017.0,2024,2.5822829846056382e-06,0.25969922752867936,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,7.017828607270744,3.227853730757053e-06,1.936712238454226e-06,-0.17596321220926825,0.0,1.2911414923028191e-06,0.0,75.00007575488863,320.97976259617224,2.8867985480199887,0.7643593869838253,0.06585841008815776,19.967400177738387,-6.552132438834146,0.004659034731632095,15.70368814643254,24.554472962031927,121.31776887836351,0.5632072150695924,0.41407110656418566,0.025598814002617064,11.650765240306994,132.37957909910847,3.851845609095769,-3.5537118071842313,-1.2809277958184597e-05,-7.09501141003763,0.7585470288795921,-0.010586929945722245,1.1438259315123815,1.9367122384542317e-06,98.52459617512802,88.64770227130437,14.04564448106042,0.039872121569178076,-0.0020603678617745922,0.10088996199984512,0.05880783593357695,0.034011828216368375,0.039287065575367465,0.024268363070048336,0.027365825577239385,0.02659915496189051,0.019239730594969362,0.23710773125043866,0.07150001484376625,442.29753147453573,3.450005763089581,71.51172667467253,5.091380945253253
2483,00-0033925,D'Onta Foreman,RB,27,2017.0,2024,2.5822829846056382e-06,-0.012956442441730788,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.13303614849800635,3.227853730757053e-06,1.936712238454226e-06,0.0032327802726257386,0.0,1.2911414923028191e-06,0.0,56.066969637825025,204.13411394173585,1.85908391937968,0.4055803148566511,0.039259416626174055,10.338413878561022,-11.063727251407547,-0.013084650153022927,9.870748811272943,15.59874899079083,37.252054254646566,0.41386370717817317,0.23829681547065226,0.03757682917070551,7.540508930375969,35.98651655798472,1.2143624544526146,-0.7781270588156016,0.056372865689839714,-4.5847121738018615,0.314736618299072,0.04117365419230595,0.6755685596808774,1.9367122384542317e-06,27.003143548687632,45.805103913214424,8.47718768493625,0.046119732475743025,0.00232282474403555,0.05962412104697735,0.05618032305261658,0.03563670975440404,0.042423786637717745,0.01898680006533047,0.021815537621645276,0.01783190484568628,0.016910323204557244,0.1528864946079565,0.05399508924145317,241.3861681963824,2.272947626557853,42.10371755153723,4.966708195732704
2500,00-0033948,Jamaal Williams,RB,28,2017.0,2024,2.5822829846056382e-06,-0.0018728692315658393,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.034183515684864954,3.227853730757053e-06,1.936712238454226e-06,0.0005191589534014009,0.0,1.2911414923028191e-06,0.0,112.30153794335502,312.97227019874106,2.4456559687459776,0.32737664292201374,0.15863265651927863,16.184311575524926,-12.937271900717324,0.005001872327022839,17.037142823975856,20.48617097115492,79.62830291271835,0.1179737616962205,0.28375645760080725,0.18298140491224543,9.432182688085572,91.40551714337555,3.3913818605779187,-3.186160681918487,-0.027764971948356275,-1.861031074155203,0.5811130665153643,0.029392994474257344,0.7329307775627525,1.9367122384542317e-06,60.359948825806796,64.38166331247699,11.577129716434767,0.057575432955098156,0.004070054529196213,0.06009240953776944,0.06337766036197914,0.04266418548206064,0.04043214455703783,0.038548525440273484,0.03344891116211346,0.035852608413696516,0.05800275794589979,0.2506496619878156,0.07593170539221411,392.6005731114594,2.563629730442198,62.15213821159588,5.368527409981888
2527,00-0034115,Jeffery Wilson,RB,28,2018.0,2024,2.5822829846056382e-06,0.046707129837371096,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,0.04929550184067314,3.227853730757053e-06,1.936712238454226e-06,-0.03494106025483806,0.0,1.2911414923028191e-06,0.0,40.03530285372867,157.22035502909517,0.4897403133725117,0.3242574249273166,0.05675316825478511,7.058301106386066,-8.93204207029879,0.008023649008613151,14.371439202168524,17.66875799012923,83.68951558156341,0.10948422799850316,0.5851546470340299,0.15850964155479308,38.192172824415636,76.15084471376052,4.267368935140893,2.2699303544276144,-1.2809277958184597e-05,-3.8599081528473214,0.5138889709462895,0.04179702972292726,0.7561340640780763,1.9367122384542317e-06,25.045466079446292,32.07690768264187,9.332380239671942,0.0397414603538532,0.005203030829609676,0.06437919714470869,0.06923710994847057,0.03326984193855761,-0.008064731458867639,0.02962724450623009,0.033827956352647126,0.015992170548649366,0.02461594100790036,0.26339556504134864,0.05098616910896777,240.90987061065857,0.5992245413710149,33.74736162170925,3.6161580170350587
2542,00-0034208,Mike Boone,RB,28,2018.0,2024,2.5822829846056382e-06,-0.006590621143462948,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.011082543458254289,3.227853730757053e-06,1.936712238454226e-06,0.000644379042473222,0.0,1.2911414923028191e-06,0.0,10.278786661716095,98.53111434455263,0.40260431717761846,0.09231267538929121,0.006859880098548498,5.068768280889224,-1.4403535446787774,-0.007110718962306182,13.765638993941462,18.8348146707944,87.3727091571583,0.23080033023587393,0.3497958349440878,0.014964102573324138,17.84005995502493,94.16955753473505,5.9362312962859445,-3.524758563649167,-1.2809277958184597e-05,2.5069272677011925,0.6153224971749911,0.03144564513599793,0.8078378559036531,1.9367122384542317e-06,17.902262288187657,23.755675944816286,8.511051760944158,0.04873723806047016,0.005794368362523213,0.07987961188665722,0.06491097257783851,0.0188611328084117,0.008202432883927377,0.0491166240105087,0.03915452082633799,0.027273046469813413,0.025199599514282512,0.25952025294744974,0.04046127237843353,185.90382350171092,0.6334046474134924,28.809679831721503,3.384972931773776
2612,00-0034414,Boston Scott,RB,28,2018.0,2024,2.5822829846056382e-06,0.00022135941820577358,1.162027343072539e-05,1.936712238454226e-06,0.0,0.0,0.0,0.0,0.0,-0.005459542653597574,3.227853730757053e-06,1.936712238454226e-06,0.000644379042473222,0.0,1.2911414923028191e-06,0.0,46.11499999313222,210.59424208629028,0.6412089666563695,0.25644254346709666,0.11946427751747138,6.374176745764126,-5.498041473829131,0.016681179439164518,4.028448518420782,8.292321985311487,55.020630949983605,0.3065201486187526,0.347131541047711,-0.013816348887210964,14.596037684486125,38.88910107932826,3.4443198659587164,-2.062468112460434,-1.2809277958184597e-05,5.704985940864411,0.28446610890224083,0.06873486905410077,0.428611141173712,1.9367122384542317e-06,52.595358392378,49.23330673735252,7.095998614414013,0.03728877133081834,0.010566667335272253,0.03810058928709368,0.057350018402834484,0.02666173278776209,0.057838314187187,0.03315468005919796,0.034173268948912115,0.0384440436985277,0.014383517696684429,0.18836008148293923,0.05790624745340325,265.6148730362739,0.9477291152751222,33.55284683444742,4.728417895444898
