,player_id,name,position,age,draft_year,completions_y_pred_gbf,attempts_y_pred_gbf,passing_yards_y_pred_gbf,passing_tds_y_pred_gbf,interceptions_y_pred_gbf,sacks_y_pred_gbf,sack_yards_y_pred_gbf,sack_fumbles_y_pred_gbf,sack_fumbles_lost_y_pred_gbf,passing_air_yards_y_pred_gbf,passing_yards_after_catch_y_pred_gbf,passing_first_downs_y_pred_gbf,passing_epa_y_pred_gbf,passing_2pt_conversions_y_pred_gbf,pacr_y_pred_gbf,dakota_y_pred_gbf,carries_y_pred_gbf,rushing_yards_y_pred_gbf,rushing_tds_y_pred_gbf,rushing_fumbles_y_pred_gbf,rushing_fumbles_lost_y_pred_gbf,rushing_first_downs_y_pred_gbf,rushing_epa_y_pred_gbf,rushing_2pt_conversions_y_pred_gbf,receptions_y_pred_gbf,targets_y_pred_gbf,receiving_yards_y_pred_gbf,receiving_tds_y_pred_gbf,receiving_fumbles_y_pred_gbf,receiving_fumbles_lost_y_pred_gbf,receiving_air_yards_y_pred_gbf,receiving_yards_after_catch_y_pred_gbf,receiving_first_downs_y_pred_gbf,receiving_epa_y_pred_gbf,receiving_2pt_conversions_y_pred_gbf,racr_y_pred_gbf,target_share_y_pred_gbf,air_yards_share_y_pred_gbf,wopr_x_y_pred_gbf,special_teams_tds_y_pred_gbf,fantasy_points_y_pred_gbf,fantasy_points_ppr_y_pred_gbf,games_y_pred_gbf,tgt_sh_y_pred_gbf,ay_sh_y_pred_gbf,yac_sh_y_pred_gbf,wopr_y_y_pred_gbf,ry_sh_y_pred_gbf,rtd_sh_y_pred_gbf,rfd_sh_y_pred_gbf,rtdfd_sh_y_pred_gbf,dom_y_pred_gbf,w8dom_y_pred_gbf,yptmpa_y_pred_gbf,ppr_sh_y_pred_gbf,scrimage_yards_y_pred_gbf,scrimage_touchdowns_y_pred_gbf,fantasy_points_proj,fantasy_points_proj/G
2279,00-0033308,Matt Breida,RB,28,2017.0,-0.05560512369087865,0.25168393442742937,0.02250884437977649,0.010690557692578288,0.061806125050187996,0.00205920243337687,-0.008550995284660624,-0.0033869478334647442,-0.0010728703940306472,4.915980728740057,0.3716241802941138,0.08388927324662991,-0.13436668037044439,-0.0010853497746996972,0.03292241340920034,0.0002540163721242894,48.96897973606122,188.76880262795865,1.913254907265999,0.24874315555160828,0.07810489843387312,16.69035706365704,-5.777141688966095,-0.0040302425327883645,22.346523019039065,29.099794199712356,174.30179159761767,2.7333874849415314,0.17288798978305625,0.14756397912042618,58.89761178932099,114.43056994052237,6.6090703129152875,-0.6013631237742167,-0.010378339854149654,4.586190009748856,0.7153646930802258,0.3975704299630721,1.1482748217802652,1.30215010354617e-09,59.52536530944686,101.35552321858373,12.09823984362446,0.07296579274031513,-0.005572818929186616,0.08663056790652432,0.11300019536011147,0.05344176072301852,0.09124678986941276,0.04982975634920771,0.05484536273601439,0.0989648820101881,0.05939772895560936,0.41422857844950456,0.08741179569292556,363.0705942255763,4.64664239220753,86.26417172413448,7.130307618227129
2283,00-0033319,Nick Mullens,QB,28,2017.0,41.12144697250207,73.44526497815005,365.1953163199663,3.020634234820404,2.6833901156118216,4.345687319775309,22.111308187043083,1.2153032141233227,0.7846742778803565,710.8653492110852,201.35237186694957,19.720310472734237,-2.9420926967390324,0.4705152586461525,2.7228425180951,0.29221987324335985,5.112323417987545,21.288417434899724,0.3704434486705262,0.07534561252289047,0.005486731780691695,0.7654028016245075,-0.14273133368551966,-0.0006547450440093467,0.7143259634000156,0.21565601386645264,9.049285273447312,0.40607875238555174,0.0940219422365233,0.06861109236146735,-6.435780845338213,-12.09761577015189,-0.11049948100965502,-0.25624124626232575,0.005731712225635785,-0.5476946417825099,0.07347712922611302,0.0661129701327134,0.04956951189809325,1.30215010354617e-09,46.18880168097501,46.01368230780899,5.861607968539199,0.0004600159976537672,0.006872659199936398,-0.004451401855805347,0.0032139218045962024,0.004813234005784352,0.045476336544412764,0.0018800261831663475,0.0025985229016141404,0.0066591998935898195,0.0015038798528428424,0.0027339381356388157,0.11127032223547934,30.337702708347038,0.7765222010560779,28.41013855087355,4.846816556712472
2288,00-0033357,Taysom Hill,QB,33,2017.0,18.205560899367978,44.226771035353075,335.50825725219397,0.7267962894037724,1.147505043065652,4.374782424321559,12.135525819629784,0.6044355899243052,0.19595729154279565,452.1496654899015,118.4588611408171,16.420507685009554,0.9788515188536393,0.04700142526706145,1.9751037374612537,-0.01931121092298458,35.36560336555311,125.86513796665619,0.790829671561373,0.15267274311800547,0.13256666333603245,9.010815389069132,-1.045762534209742,0.07564910459936701,18.825528595562567,27.12270797486659,167.75008965538382,0.7626910347066312,0.5548593651992574,0.18344247328546032,43.23306947936292,204.31143526312627,10.560577687204136,-0.8256340259803031,0.3164859969027865,19.44689691868047,0.6565444586082876,0.18353515229550288,1.48427795261747,1.30215010354617e-09,20.299602880557302,31.715725119307887,9.568223188066227,0.047298455164101694,0.022895781025492005,0.05996121336769082,0.07606239463156537,0.03327078467309987,0.017529163603154065,0.04146183969342609,0.0436936994153889,0.04723227251692959,0.044113366326634026,0.27764960630128055,0.11540931046582271,293.61522762204004,1.5535207062680043,70.8166539152353,7.401233491664361
2295,00-0033376,Patrick Ricard,RB,29,2017.0,0.06512564161631669,0.04506935497473027,-0.6485472871652824,-0.003021971222852551,0.000258472329904575,0.006198163010310433,-0.15867101142034368,0.0009041901465984278,-0.0007711838427993209,0.8003953525860463,0.40645162022454556,-0.005334556563823451,-0.3927324316413232,0.0008948035501835656,-0.010430970885017017,-0.00041532240978011114,0.18707094633343527,-13.413167881015056,-0.20801515172328378,-0.036038864051572826,-0.02417293381385006,-0.5613361536087873,-0.04975225102566426,-0.0001902221586549604,6.563205845307305,8.826112344926711,117.64238505448614,1.3590718307830796,0.2412216790721256,0.10311111093932508,34.026125042362985,24.49610734678992,3.7907365283317263,-0.9664670730105784,-0.00547741795930655,4.748921183766188,0.24782278661026616,0.13148563726536364,0.6617199983344739,1.30215010354617e-09,10.47913932739533,10.602337922727195,4.081750453027861,0.06151881325009097,0.027600408900444396,0.06501878279841378,0.10651131064915444,0.04390172949381605,0.010438876381639036,0.04652601157376637,0.03929674707973308,0.04703424561138442,0.039224629521357364,0.31591239570744956,0.03134234830351705,104.22921717347108,1.1510566790597958,21.8935989534151,5.363776939664287
2308,00-0033439,Pharaoh Brown,TE,29,2017.0,-0.0016876262774005897,-0.09370451761978328,-0.696648714486297,-0.003975666329482782,0.002632159123334429,0.026323604572038303,0.0037629773826815985,0.0003620911113259213,0.001111785657354836,0.2154675730007012,-0.23314262551113069,-0.03746068500579935,0.01246380172907426,0.0002079059405211176,-0.002450626342789418,-3.7679054289171624e-05,0.058274599645631475,-3.899638974396732,-0.03017525366830729,-0.014641170561572908,-0.0064471430396614605,-0.20411995950544726,-0.14422000204752322,-0.00012199647182339471,8.988242893753892,12.642710569861709,196.5895685023129,0.5326671534778145,0.9393226414928537,0.07770766111017705,113.03332613137358,96.31382214867887,5.041107678379848,4.182842123154645,0.0018195908062890575,14.72318704217557,0.7811332406324945,0.5763142213828819,1.4190784514954626,1.30215010354617e-09,11.367447513867413,24.929621877969133,8.019862774349834,0.05361751926705103,0.02024531236227021,0.05419133055796395,0.06249303823255014,0.03500180897830226,0.04835659894613569,0.03292792324467018,0.03644284578550244,0.020645221626791065,0.026149733811307148,0.2551937451637607,0.037953920289361134,192.68992952791615,0.5024918998095071,28.154165853541897,3.5105545625528913
2319,00-0033466,Isaiah McKenzie,WR,28,2017.0,0.004288846043740131,-0.04149683029799253,-0.9598986977241145,-0.014492534121091475,0.0028433589060911386,0.0019807899393365015,0.02014314804754043,0.0002026056078357298,0.0006971465458846257,-1.1389067694354216,0.0059810136626844415,-0.03544306541433398,-0.0396098663959733,-0.0009551627942741905,-0.00985398345007814,-0.0012443083616012715,1.6907611085056038,6.335287431468602,-0.08008422819063173,-0.020298642330544157,-0.002289052269809891,1.0904258973367056,-0.2448270791223462,2.0258511389189673e-05,9.626517985319476,14.33552732725689,148.75377392434012,1.3978270456259563,0.16848768985984655,0.06786715259379847,103.4615025863867,77.56568765870914,4.78943678986942,-2.2587858579957216,0.003135767380980998,2.488725407376866,0.27206232996075613,0.22359359528645245,0.7814424244903533,1.30215010354617e-09,22.350102605937106,32.92938066509749,5.301854792243346,0.07916474248760463,0.10735632939696126,0.06137234639708859,0.1944784532027255,0.07775892329826635,0.07216218732609891,0.08241914217318311,0.07642098276419027,0.1010430259091629,0.07379219236016797,0.4970370166798677,0.05176174558832588,155.08906135580872,1.3177428174353245,30.856194883416507,5.819886830653935
2326,00-0033526,Samaje Perine,RB,28,2017.0,-0.029465232998354414,-0.0668771109138164,0.11482595740169717,-0.016146905771025174,0.012905214272264555,0.03552291615865844,-0.1648371148182181,-0.0011674334668815296,-0.0018811234381235012,2.353229713107069,0.49478576870421126,0.29956348404534294,-0.025757517571199616,-0.000857596614959622,-0.0011075650378806572,-4.544629745486942e-05,40.71804214739184,204.73164968341314,0.8703981210488969,0.07296269075993372,0.02051448327190911,9.772952253266217,-2.667776552730248,0.007850445082463913,25.690967297112284,37.86060583531935,254.43847244425487,0.7100212460738864,0.4174538422433861,0.6708969411225676,-56.779694279274956,244.65606774277026,8.55639200589713,0.7355762907336318,0.3210343749601474,12.703267491368942,1.3797656258904392,-0.17869774996026289,1.797066725783809,1.30215010354617e-09,60.96102684201678,100.48633049289805,12.652628018012848,0.06813100252699077,-0.019657328411480778,0.15541412403008922,0.10447391311423415,0.07132711307926339,0.03573466964935669,0.06675169941774034,0.0771689875688486,0.06622256314310479,0.07217231287359031,0.578554013150315,0.09122141281369099,459.17012212766804,1.5804193671227833,76.78545333650634,6.06873554072649
2334,00-0033536,Mike Williams,WR,29,2017.0,0.050311387922927206,-0.001447116556138393,-0.6714872371566434,0.030496028815521194,0.01835300997126154,-0.0033827088013578025,-0.019193621326577107,-0.0002340100663075905,0.001683582202450342,0.5777864808489965,0.1775937893858891,-0.028524762642450883,-0.12538832320056517,-0.007859442872008014,-0.02911133232060311,-0.0004561786194307877,0.42430026081935274,-0.9555690459278313,-0.034057443595480706,-0.015641552314805938,0.0012599730693299272,0.3530989432154196,-0.055416824807818774,1.0533426351806423e-05,24.671872391522566,35.77418209386709,415.6145872211572,2.8520151034597307,0.21928844318208945,0.3365519004050072,664.1835442114644,139.1870948225131,17.92758886364827,16.912051536726338,0.02058576266267121,9.32599947838578,1.3449231440224079,2.728547201485879,2.951384971634492,1.30215010354617e-09,62.15007873009679,84.41564308752253,8.018711208406653,0.18241640510061646,0.2693169426888365,0.1269687845260127,0.4784651793997766,0.21737556385820664,0.18199399837925795,0.20219002913116033,0.18300350739763316,0.16294183835860457,0.21863814588900884,1.5449148848045422,0.11854341165979004,414.65901817522933,2.81795765986425,79.39089078483842,9.90070457975923
2341,00-0033553,James Conner,RB,28,2017.0,-2.3007795168820944,-6.392867923716962,-23.230984056329795,-0.05440221339075753,0.00034706531257956756,-0.11010898202520683,-0.536068359124282,0.003752500100783176,0.04335122238960548,-43.03404572248201,-19.44746113987248,-1.962929035269735,-0.12427754792215831,0.032398634107974535,-0.05021743775637513,0.008402817921108736,154.7650609088487,744.9241505586209,3.207175900613633,1.3732027909435696,0.6416742058322301,35.43623597620704,-4.935418710812034,-0.010556916529904837,9.521259471051872,19.462937557186986,61.83140955294065,0.25347775932414396,0.6612084956676789,0.35027725959385797,-27.733429109527766,116.99747658523732,2.4239601439330416,-3.063970888090439,-0.011353475558795822,-9.50331578614368,0.7102687670648652,-0.016824991430352064,0.7420480203034855,1.30215010354617e-09,85.97929999504235,76.13830793671205,7.5646670713231465,0.036979492174198554,-0.0045906405153008385,0.08868863810372751,0.07584360653173981,0.05303092952429386,0.03839694912325536,0.030061085641777452,0.018888698609561144,0.03200889753281065,0.046334333326271376,0.31636476514957373,0.09620645428837205,806.7555601115615,3.460653659937777,120.95128726250805,15.988976926826243
2344,00-0033555,Mack Hollins,WR,30,2017.0,-0.008536798711884638,0.309233442423367,-0.9598986977241145,0.02880624123886334,-0.035661762043925856,-0.00564000964631634,-0.2684450043558599,-4.0074988614361554e-05,0.00019320939914595353,0.9027536484492298,-0.0781022163312571,0.0018197658167972263,-0.585702379424585,0.0013636802649286926,0.04570026684872817,-0.0004901267648222931,0.9610869848861638,0.27135002785274265,-0.024906470528727975,-0.004429643301291054,-0.0026893763892754403,0.43371461058306354,0.3067902423141882,1.3643358163053408e-05,19.353816911844106,17.317603236589683,451.29463673840246,1.935080158751315,0.675209279413537,0.17832374504881468,371.375970228565,75.47747214972,14.136296965404066,1.8809764278859178,-0.014076323666964577,3.758448830849216,1.158008632841858,1.021195508332434,2.3485929615551355,1.30215010354617e-09,55.81512076835817,100.3499167151021,5.962602762356562,0.10174913574438411,0.14351031166892025,0.05394939659768043,0.29040272799205136,0.09181892485346294,0.10037173747952835,0.10681399089639852,0.09260600359257933,0.079908178624414,0.0721575112953993,0.7649365717273398,0.05187612341848126,451.5659867662552,1.9101736882225868,72.8557151650246,12.218777280448965
2354,00-0033572,Jamal Agnew,WR,28,2017.0,-0.0660750887263548,0.06823945423720074,-1.069237808242404,-0.010572242986581654,0.0008642979342979344,0.004802348281009952,0.06304061531722946,-0.003430643936900143,0.0025060888201730823,1.5205128344649521,-1.130141714768828,0.012524692723654876,-0.07991264590479588,-0.0008794147566662275,0.20790118979492872,0.0013537288289145973,12.307335817118949,56.068181473674606,0.19851156120836475,0.021527077674464934,0.025080430493140547,1.9657441575860881,0.6559074435000551,5.0741064679370125e-06,17.627761146903794,21.855369737536066,176.38118236528155,0.9916215754456249,0.10834759313688962,0.19016767387591654,133.92654929806557,113.33034476849672,8.665287242547372,2.008348119907089,0.002673559654002217,8.900222347782517,0.6172265911218274,0.48307645374717123,1.4265157453865183,0.5863082184080327,57.90255603198064,53.03316004434679,9.64801540707478,0.0744739624646676,0.0706715746624729,0.07727913911433687,0.1491888376814559,0.04716780744058962,0.08628175172508175,0.05064952214777509,0.052526978513071435,0.08297325369257084,0.05553720553801382,0.41954104160472416,0.10634480903526265,232.44936383895615,1.1901331366539896,44.08773446692454,4.569616921900384
2358,00-0033576,Eric Saubert,TE,29,2017.0,0.09608268117850505,0.09186249361257334,-0.6485472871652824,-0.01012124348710272,-0.0009143120727342354,-0.0008910753306394261,-0.019617141116177725,-0.0005978080888043839,0.0014389384404167114,-2.081709985855056,-0.20283814663437527,-0.005334556563823451,-0.0834610541010801,0.0015563652812831976,-0.00787595490787722,-0.0005497966702363676,1.9656983951855351,9.538197090690808,0.0007241440850476274,-0.009006081519061826,0.0027967497061258005,0.41474688565553386,0.6599132558866595,-0.00016169278111880214,1.817002216440505,5.674641889989171,63.28136404407565,0.33217043907696026,0.08076338946015155,0.061169052768345764,39.26913500548147,11.270858463626586,1.2774952907986907,-0.6734325731857825,-0.014903085036317758,-0.20446208552542683,0.19455557219528272,0.05590760603215259,0.3377558681864816,1.30215010354617e-09,15.308295244874575,15.344546715043169,4.497682306235395,0.04348839397815064,0.008281150840313849,0.029873595171411912,0.06863154732519298,0.03451827145109127,0.002796216086661701,0.025035350400223873,0.0260721519563614,0.028383736215829198,0.03522870892818273,0.22390759424575646,0.03190156628021593,72.81956113476646,0.3328945831620079,10.80608988732926,2.4025907459822493
2362,00-0033591,Noah Brown,WR,26,2017.0,0.0204248650908254,0.7737462881817339,-0.40722380378306827,0.007949637355964394,0.00702739685349603,-0.00532242501041157,0.0037629773826815985,0.00023176067364614718,0.0005748802146511898,0.08851528822548971,-0.08426245292746386,0.025137473378826995,0.09077937371862069,-3.5377914852554454e-05,0.028309871020036965,-3.1769217456710984e-05,0.004535501566664839,4.495585060007631,0.019092972355022348,-0.0036965044647803698,0.0028038003483896157,0.3194956079759285,0.7438362062090066,-0.0001382373305089073,20.569811734394452,32.09280486015552,222.9998515598659,1.8382079182180626,0.213682951026165,0.6493979467672233,374.79935378051596,83.00205116422711,10.077691159705548,0.3369593444239167,-0.02657313577287692,6.034423999890537,0.8968088615510569,1.388735630958943,1.9681662680165597,1.30215010354617e-09,46.416145296003855,90.14247350372996,7.045525580136077,0.1461997709376004,0.15053093016017433,0.09157554891104899,0.33827231273806246,0.09522874615150762,0.10232034427802421,0.13796216339129747,0.14015218632507254,0.1000664317808655,0.11727428838421003,0.8525526652622666,0.09668452465342607,227.49543661987354,1.857300890573085,48.462091198088615,6.8784210130073244
2371,00-0033662,Cooper Rush,QB,30,2017.0,40.01086729325464,54.26442147660941,355.77188112278725,0.6427135916987573,1.70505028222316,3.819561408931645,28.494673388037658,0.12548928089574365,0.08884307909500425,602.8813708191465,214.6897304243326,18.688314871967425,-2.42379364078361,0.11904514445155354,3.059746379043169,0.059249623644283614,5.531763026638188,10.636393485038386,0.07584120408653028,0.03871553392392781,-0.014817957169600353,1.3748480877876101,-0.7423235892336845,0.0038993418478489522,0.16317772680015957,1.4046587518868425,40.63151031637744,0.20941945041958368,0.1593504076300866,0.15138779332654376,-15.604970047708036,-1.3840494971356216,-0.45946808187016003,-0.5909418144848912,-0.004825769358707229,0.5677872737166988,-0.009056818158708287,0.011377627371387727,0.0025239193036953878,1.30215010354617e-09,14.32331121940196,7.842062702580566,4.6355068804162585,-0.000859135820977942,-0.0009224158517694299,0.012567326589932308,-0.0048657184409161775,0.005452289063031746,0.01695544529385918,0.0001661012176329717,-0.0008760923391911577,0.003417050051524472,-0.002332378357104375,0.02543535200533431,0.05890978725621535,51.26790380141583,0.28526065450611393,20.448732833281255,4.411326174419355
2380,00-0033699,Austin Ekeler,RB,28,2017.0,-0.3988252062063581,-0.7312436392877691,-5.625362036475731,-0.10828319552234984,-0.06209455535267004,-0.01906906041145877,1.958051643989999,0.0027890548196255944,0.0007163616868058231,-23.24984356953781,5.777888146906755,-0.7257954696265189,-0.14789930700291684,-0.011397932098117902,-0.032781306189255066,0.008617447758273007,156.97688457274177,526.6895718312159,6.597756287009961,2.2197548067478055,1.0787007456226159,30.98539747005443,-8.104658804942115,0.9174703563675441,38.724332946377764,61.19646480816156,419.34677477054686,3.18065963723215,1.4122377545761895,0.5056196820641702,-29.894587311952996,243.18231604014878,22.37256949399076,12.557493774179104,0.27542211741556455,-17.168638007635433,1.9975496348740576,-0.21454299383248807,3.0292324321330213,1.30215010354617e-09,169.31781503837746,193.9818446150355,11.201302557135394,0.11013132826190185,0.01522231203909897,0.21009976129720195,0.16083408375961789,0.10655013721084892,0.04172498419864763,0.05599456360482537,0.074817050665146,0.09918499953217848,0.11886260566343583,0.7850030203536644,0.16307228219134517,946.0363466017627,9.778415924242111,194.089551973115,17.327409110066142
2386,00-0033757,Robert Tonyan,TE,29,2017.0,-0.023621490542699995,-0.019814614107596117,-0.9608457406609621,-0.009585236972964104,0.0020935170796685682,0.0013474999521295803,0.00811067043809334,0.00017500655857408533,9.14833119663853e-05,-0.8855721577396416,-0.18228771635452215,-0.012672642009650452,-0.004499553844376205,0.0007205510860984627,-0.00822200935591291,-0.00036048156271839196,0.6661968433389318,37.46079444560225,0.06338046928164806,-0.005063294874667332,0.0017142424475612885,0.611916998828375,0.22293506688841788,2.0258511389189673e-05,6.347128481023642,15.42241525947611,130.11753979021233,0.7909113746789405,0.1453949095148578,0.21655781752664816,135.59512569698074,77.60481835666903,4.103271799706107,-4.801625943821693,0.12372585030850086,13.889148937258234,0.3880572400078663,0.3698696098277991,0.6267176072456555,1.30215010354617e-09,23.812418131300653,49.60564029410078,9.960267926205985,0.06617667985801845,0.057342653538211566,0.06552402533370946,0.12935485994526388,0.05715651471852732,0.08278120367681084,0.07332487195974331,0.07382881714244047,0.12273168288114351,0.08701179685739752,0.38210355977081367,0.04866228953276212,167.57833423581457,0.8542918439605885,27.223803953750675,2.733240125210229
2393,00-0033854,Dare Ogunbowale,RB,29,2017.0,0.020690142890109186,-0.18351137919892177,0.6661641202982875,0.006723352188730335,-0.0005288444238384247,0.02760103261902631,-0.006651761649900882,0.0025003891892001976,0.00616000543363401,4.030642437194782,0.3344646055810735,0.07348344455019691,0.019001868100806518,0.0007993304683984347,0.04731443322954746,0.0018606150200091228,13.275841448577285,53.43996679032611,0.03741806080105796,0.35478558232526475,0.10396553167747355,4.748911160294701,-1.8622145046062597,0.039777521154111845,4.180384310616251,6.007555193444861,80.17570636155787,-0.0743964462703133,0.18957415031843963,0.13458764328445016,3.967727988923395,28.77430327968041,1.4419076600191159,-0.7821394076124024,-0.002989428716341445,1.344634310531869,0.21951710583378503,0.06328659838272085,0.3788542700546179,1.30215010354617e-09,34.204745036711806,38.12167603477589,7.194078291847823,0.03902170006040398,-0.00701649139954845,0.13998606284754345,0.05496339539752206,0.043555298105299164,0.03436424189369547,0.03497636583797171,0.04104206089299226,0.04361069626513435,0.06666143954335822,0.4033776296468975,0.07045926967479325,133.61567315188398,-0.036978385469255345,17.583942731528083,2.4442245438799066
2398,00-0033856,Leonard Fournette,RB,28,2017.0,3.339025994877745,4.959365479652687,9.43272647261892,-0.06208774585383635,-0.0016099275461422123,0.4941298095506147,1.1980780418080337,-4.9440060001619376e-05,0.10993333754987186,16.45009751473656,8.736810420997719,0.8528604366750101,-0.006228390147998438,0.00828830469020372,0.11823451668745737,0.028015284816179563,149.12774890633673,557.6228113056538,4.059033283389994,1.7048900238161715,0.8080313953217819,35.735154619182396,-6.635262381767724,0.14928315621653795,24.471682860986537,49.27896839132154,216.76288303112923,0.5008180363412824,0.37000373269100545,0.2492035692159878,-3.720384486534269,168.20346896146287,6.812655514967278,3.7312713031640246,0.3531666294913344,-0.3604741838234036,1.216485829344721,-0.0318989309351871,1.3293014667452718,1.30215010354617e-09,140.98081863131608,208.51676893469715,10.435599234280529,0.09227509759227,0.04184653786718171,0.17864124870182319,0.1421164353008556,0.09523936798436788,0.06438970502110912,0.059022085269233325,0.060313924387585434,0.06264741512081534,0.08590299418693959,0.7702297702286567,0.0942468735738578,774.3856943367831,4.559851319731276,135.92049903004406,13.02469517836126
2403,00-0033857,JuJu Smith-Schuster,WR,27,2017.0,-0.00021224322863720854,0.2994039816689655,1.237281696518572,-0.0032334895054435915,0.02113037421055277,0.004067850341152029,0.024575917174527517,0.0003620911113259213,0.0023912655228858016,4.06836337380812,-0.037261833362874044,-0.07524127647139678,0.1100618001644477,-0.003123347306761651,0.04885808685155613,-3.1769217456710984e-05,-0.6377689904240508,-10.085399661806532,-0.040073070902125627,-0.02048832586170581,-0.01435322731976628,-0.4655950771095277,0.4727778205005874,-0.00015407141070936822,30.838301558884137,37.95353727424946,410.74844279766916,0.7039403012111454,0.6681169762793946,0.33395240872652265,258.349155293955,142.3122353370866,14.172866211742123,3.249405016307189,0.06117446729954326,5.01896544728458,1.4480177932318632,1.1702060790862052,3.668984166905725,1.30215010354617e-09,29.21455149946245,53.413470685140005,7.316907512008718,0.1373392530834593,0.10012764499007153,0.08199992856246083,0.232319406977109,0.08569673303060274,0.07456100842651502,0.12296090952567681,0.0870541758413252,0.09611088324837674,0.09568119378580299,0.5517860125709653,0.059421479746457756,400.6630431358626,0.6638672303090197,65.46271165514352,8.946773148041608
2408,00-0033858,Jonnu Smith,TE,28,2017.0,0.033208124792586155,0.09050213965383745,-0.0035412923014405987,0.005222786414319974,0.0018895254932469701,-0.0003929802167470757,0.034835553813357706,0.00023176067364614718,0.0011875867458551591,2.9295806021278743,-0.6611782360529714,-0.02977866644245416,-0.20232600580107596,-0.0003072397317799047,0.0040075147765684825,-3.7679054289171624e-05,1.2538678911076218,19.603920297896778,0.46826186761241745,-0.018005273525807556,-0.007819957716319126,2.4271861977471985,0.3643347809892036,-0.00010379509686428224,31.64742097904706,47.21918272644193,271.8484756106508,1.9174621854942169,0.9076104509719385,0.7078226170744217,215.8585908828467,185.62326165891346,13.764633455050594,6.851054823137338,0.20025577578866707,17.6356153700347,1.375368096082078,0.9461747805810992,2.650063436090137,1.30215010354617e-09,63.338182509807034,100.67721072905898,12.055665431712555,0.09739746460927594,0.05882755635146608,0.13187260434068568,0.18438448983210956,0.10019763125840703,0.12002342003970322,0.10985041032423723,0.11475148795533599,0.13788330570514204,0.1260967771637607,0.5541521781918165,0.0990328377304305,291.45239590854754,2.3857240531066344,66.20504455628577,5.491612630699978
2413,00-0033869,Mitchell Trubisky,QB,29,2017.0,38.85586022027561,88.07641235493153,519.5596992019024,3.7789163510899364,3.528037687880938,5.850086487802242,48.04954303499599,0.4234089563869765,-0.01288616029564926,962.8838916123043,102.47528979130406,18.34045452729593,-2.782437261911902,0.06185850552134842,2.7808468125280736,0.10709361804466618,10.219381069479907,-0.6329998227898023,0.2483203493720904,0.2340352882821089,0.03574362561097715,4.047281142208923,-1.2057833067641752,0.003091858554543584,1.522427314810568,0.9215353691552739,15.186541970075245,-0.020147294147732656,0.13565614960135494,0.039860076084583536,0.39591098416727727,7.412167272873323,0.5368828424653632,-0.5261932060657977,-0.006317207674857454,0.3299711985127322,-0.004736477381412997,0.029605963231936615,-2.2044279030525723e-05,1.30215010354617e-09,31.978163755546124,28.882706089535397,6.976221933158744,0.006859304406267654,0.0016122108423779577,-0.0017052780185342676,0.00041643825787607817,0.004393904925124335,0.017397561660245114,0.001191037649421679,0.001869657209219512,0.001126645832449557,-0.000579364955148852,0.022529751561633,0.06637857428947916,14.553542147285443,0.22817305522435777,33.97493085251372,4.870104646617845
2422,00-0033873,Patrick Mahomes,QB,28,2017.0,360.35952058016755,523.8561367497325,3978.629055639205,31.118542085890855,8.401002495800602,31.581470988297838,245.09844534289874,6.383824748588336,3.292756410917806,4205.991094031536,2107.978642048462,191.39489751480423,80.93363384289569,1.227530154610311,17.901309087674385,2.485087563342694,58.880778494062056,309.6598630548557,1.6020090974908454,1.8570556174456396,0.2497746014785692,16.616049305186127,8.488540755095993,0.501806367568143,0.8355733675139312,-0.18945241873810678,16.796950387152584,0.378459869385579,0.07745020992743597,0.0538276707349786,0.5481879983896606,11.750749099973813,0.316673106502869,0.1410027125522661,0.3648630123370549,0.4330313501777336,0.01861793819851185,-0.003141360730349078,0.0566759334822161,1.30215010354617e-09,286.2240921681007,265.0412824461394,16.636254105845307,0.0038446400290077826,0.0016794955528287147,0.0019877662823736732,0.0006227860418703046,0.0009353467341440336,0.009491937934283958,0.0014464268424381962,0.006599827488147944,0.005692682045034409,0.0031167522833509694,0.00485340576251157,0.18545086647704556,326.4568134420083,1.9804689668764244,311.5000656873932,18.724170940497036
2431,00-0033881,Evan Engram,TE,29,2017.0,0.21471479145975778,0.7026619724364456,4.874355838367957,0.010821007448039563,0.010144286926182567,0.007891186687122504,0.06536281668926817,0.00023176067364614718,0.002510310759179141,8.853394242122398,-0.33166374233634693,0.07316712250098233,0.14190536945252608,0.04127794387659324,0.1725431714720782,-3.1769217456710984e-05,-0.445313181975045,-0.7593730837247966,0.24867536362142917,0.14271932039492422,-0.022861720077072493,-0.03987556513745634,0.1520919629447293,0.0002010935563679879,62.85972890752213,100.88371741714509,719.9347395293651,2.1788030844797226,0.6544257945496594,0.6375072732984471,614.6140298258333,393.67244966834636,35.003352222990834,12.243889878724527,0.41327769047503093,18.246155486149586,2.88449085237448,2.179307967336731,5.862683929638036,1.30215010354617e-09,50.10304821181624,140.41296904477883,12.394770723469524,0.1863432504413887,0.14548856844121133,0.21643079140559435,0.390996025480452,0.15108983075541754,0.12094291516733695,0.1796456236550026,0.2064519683750624,0.2197646510179139,0.16779644033257315,1.3713998385978563,0.12434146584821262,719.1753664456403,2.4274784481011515,135.10655833443766,10.900287012055262
