Season,Id,Name,Position,Team,Conference,CountablePlays,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns
2023,4360247,Dante Lang,TE,Florida,SEC,1,-3.718,-3.718,0,0,0,0,-3.718,0,-3.718,-3.718,0,0,0,0,-3.718,0
2023,4578417,Shawn Charles,WR,Arizona State,Pac-12,1,-2.142,-2.142,0,0,-2.142,0,0,-2.142,-2.142,-2.142,0,0,-2.142,0,0,-2.142
2023,4899472,Chris Culliver,WR,North Carolina,ACC,1,-1.799,0,-1.799,0,-1.799,0,0,-1.799,-1.799,0,-1.799,0,-1.799,0,0,-1.799
2023,4426939,Jayden Clemons,QB,Wyoming,Mountain West,1,-1.58,0,-1.58,-1.58,0,0,-1.58,0,-1.58,0,-1.58,-1.58,0,0,-1.58,0
2023,4826528,Caleb Merritt,WR,Wyoming,Mountain West,2,-1.537,0.66,-3.734,0.66,0,0,-1.537,0,-3.074,0.66,-3.734,0.66,0,0,-3.074,0
2023,5121607,Ke'Marion Baldwin,RB,James Madison,Sun Belt,3,-1.352,0,-1.352,0,0.168,-0.396,-2.112,0.168,-4.056,0,-4.056,0,0.168,-0.396,-4.224,0.168
2023,4868720,Markel Fortenberry,WR,Liberty,Conference USA,1,-1.256,-1.256,0,0,0,0,0,-1.256,-1.256,-1.256,0,0,0,0,0,-1.256
2023,4430954,Lukas Ungar,TE,Stanford,Pac-12,1,-1.196,-1.196,0,0,-1.196,0,-1.196,0,-1.196,-1.196,0,0,-1.196,0,-1.196,0
2023,5081107,Luke Lindenmeyer,TE,Nebraska,Big Ten,1,-1.164,0,-1.164,0,0,-1.164,0,-1.164,-1.164,0,-1.164,0,0,-1.164,0,-1.164
2023,5085135,Kendin Alexander,WR,Air Force,Mountain West,1,-1.153,0,-1.153,-1.153,0,0,-1.153,0,-1.153,0,-1.153,-1.153,0,0,-1.153,0
2023,5091744,Garrett Mmahat,WR,Tulane,American Athletic,1,-1.143,-1.143,0,-1.143,0,0,-1.143,0,-1.143,-1.143,0,-1.143,0,0,-1.143,0
2023,4879196,Gavin Yates,TE,Baylor,Big 12,3,-1.104,-0.21,-2.891,0,-0.21,0,-1.812,0.311,-3.312,-0.421,-2.891,0,-0.421,0,-3.623,0.311
2023,4775203,Minaya Olivo,RB,UCLA,Pac-12,1,-1.066,0,-1.066,-1.066,0,0,-1.066,0,-1.066,0,-1.066,-1.066,0,0,-1.066,0
2023,5054036,Jackson Brousseau,QB,Colorado State,Mountain West,2,-1.057,-1.057,0,-0.783,0,-1.331,-0.783,-1.331,-2.114,-2.114,0,-0.783,0,-1.331,-0.783,-1.331
2023,5085134,Cannon Turner,QB,Air Force,Mountain West,3,-1.021,0,-1.021,-0.401,0,-0.375,-0.401,-1.331,-3.064,0,-3.064,-0.401,0,-0.375,-0.401,-2.663
2023,4569262,Alex Honig,TE,Connecticut,FBS Independents,1,-0.998,-0.998,0,-0.998,0,0,-0.998,0,-0.998,-0.998,0,-0.998,0,0,-0.998,0
2023,4619186,Treylan Davis,TE,West Virginia,Big 12,1,-0.994,-0.994,0,0,-0.994,0,-0.994,0,-0.994,-0.994,0,0,-0.994,0,-0.994,0
2023,4710014,Jay'juan Townsend,WR,South Alabama,Sun Belt,1,-0.957,-0.957,0,0,-0.957,0,0,-0.957,-0.957,-0.957,0,0,-0.957,0,0,-0.957
2023,4360195,Peyton Sawyer,WR,Houston,Big 12,1,-0.921,-0.921,0,-0.921,0,0,-0.921,0,-0.921,-0.921,0,-0.921,0,0,-0.921,0
2023,4432368,Luke MacPhail,QB,Syracuse,ACC,2,-0.918,-0.922,-0.913,-0.918,0,0,-0.918,0,-1.835,-0.922,-0.913,-1.835,0,0,-1.835,0
2023,4426687,Johnathan Bennett,QB,Liberty,Conference USA,4,-0.914,-0.914,0,0,0.123,-1.127,-0.799,-1.256,-3.655,-3.655,0,0,0.123,-1.127,-2.398,-1.256
2023,5157067,Gavin Kuld,QB,Colorado,Pac-12,6,-0.911,-0.56,-1.263,-0.188,0,-1.303,-0.188,-1.273,-5.466,-1.679,-3.788,-0.376,0,-3.91,-0.376,-5.091
2023,4870876,Kyler Kasper,WR,Oregon,Pac-12,3,-0.872,-0.872,0,-1.748,0.081,-0.95,-0.872,0,-2.617,-2.617,0,-1.748,0.081,-0.95,-2.617,0
2023,4683983,Shawqui Itraish,QB,Rice,American Athletic,5,-0.861,-1.043,-0.13,-1.334,1.033,0,-0.861,0,-4.303,-4.173,-0.13,-5.336,1.033,0,-4.303,0
2023,4695819,Zak Burnett,QB,Liberty,Conference USA,4,-0.847,-0.909,-0.66,-1.051,-1.06,-0.66,-1.051,-0.779,-3.387,-2.727,-0.66,-1.051,-1.06,-0.66,-1.051,-2.336
2023,4812336,Mike Jackson,WR,Florida International,Conference USA,2,-0.843,0,-0.843,-0.843,0,0,-0.843,0,-1.685,0,-1.685,-1.685,0,0,-1.685,0
2023,4613268,Joseph Bearns III,TE,Charlotte,American Athletic,5,-0.841,-0.993,-0.612,-0.534,0,1.612,-0.841,0,-4.203,-2.978,-1.225,-1.601,0,1.612,-4.203,0
2023,5159357,Yamil Oaxaca,WR,UTEP,Conference USA,1,-0.838,0,-0.838,0,-0.838,0,0,-0.838,-0.838,0,-0.838,0,-0.838,0,0,-0.838
2023,5084348,Colin Parachek,QB,Marshall,Sun Belt,1,-0.824,-0.824,0,0,0,0,0,-0.824,-0.824,-0.824,0,0,0,0,0,-0.824
2023,4570636,Malick Meiga,WR,Penn State,Big Ten,2,-0.805,-0.805,0,0,-1.472,-0.138,-0.805,0,-1.61,-1.61,0,0,-1.472,-0.138,-1.61,0
2023,4702820,Bryson Donnell,RB,Texas Tech,Big 12,3,-0.786,0,-0.786,-0.548,-0.906,0,-0.786,0,-2.359,0,-2.359,-0.548,-1.811,0,-2.359,0
2023,5151020,Mario Agyen,RB,Louisville,ACC,1,-0.783,0,-0.783,-0.783,0,0,-0.783,0,-0.783,0,-0.783,-0.783,0,0,-0.783,0
2023,4878681,Davis Warren,QB,Michigan,Big Ten,6,-0.768,-1.379,0.452,-0.026,-0.542,0,-0.716,-1.032,-4.611,-5.514,0.904,-0.053,-1.626,0,-3.579,-1.032
2023,5154303,Zion Fowler-El,WR,Pittsburgh,ACC,1,-0.751,-0.751,0,-0.751,0,0,-0.751,0,-0.751,-0.751,0,-0.751,0,0,-0.751,0
2023,4827049,Max Reese,TE,Eastern Michigan,Mid-American,3,-0.726,-0.212,-1.755,-0.584,-0.798,0,-0.212,-1.755,-2.179,-0.424,-1.755,-0.584,-1.596,0,-0.424,-1.755
2023,5080789,Makhail Wood,WR,Eastern Michigan,Mid-American,1,-0.722,-0.722,0,-0.722,0,0,-0.722,0,-0.722,-0.722,0,-0.722,0,0,-0.722,0
2023,5121008,Jaelon Barbarin,RB,Michigan State,Big Ten,1,-0.722,0,-0.722,-0.722,0,0,-0.722,0,-0.722,0,-0.722,-0.722,0,0,-0.722,0
2023,4428842,Shea Whiting,WR,Boise State,Mountain West,1,-0.72,-0.72,0,0,-0.72,0,0,-0.72,-0.72,-0.72,0,0,-0.72,0,0,-0.72
2023,5081134,Malachi Lane,RB,LSU,SEC,1,-0.716,0,-0.716,-0.716,0,0,-0.716,0,-0.716,0,-0.716,-0.716,0,0,-0.716,0
2023,5078011,Quran Boyd,WR,Duke,ACC,6,-0.706,0,-0.706,0.145,-0.463,-0.666,-0.055,-1.357,-4.236,0,-4.236,0.29,-0.927,-0.666,-0.164,-4.072
2023,4701307,Henry Hesson,QB,Miami (OH),Mid-American,11,-0.705,-0.666,-1.096,-1.089,-0.791,-0.256,-1.089,-0.485,-7.753,-6.658,-1.096,-4.357,-2.374,-1.023,-4.357,-3.396
2023,4690163,Joseph Martinez,RB,Michigan State,Big Ten,5,-0.698,0,-0.698,-0.525,-0.826,-0.791,-0.572,-0.887,-3.492,0,-3.492,-1.049,-1.652,-0.791,-1.717,-1.775
2023,4602968,Nate Hampton,QB,Liberty,Conference USA,2,-0.693,-1.36,-0.026,-0.026,0,0,-0.693,0,-1.386,-1.36,-0.026,-0.026,0,0,-1.386,0
2023,4362211,Trey Lowe III,QB,Liberty,Conference USA,5,-0.683,-2.148,0.294,0,-0.329,-0.262,-1.039,-0.148,-3.413,-4.295,0.882,0,-0.329,-0.524,-3.117,-0.296
2023,5092963,Brant Ahlfinger,RB,TCU,Big 12,1,-0.674,0,-0.674,-0.674,0,0,-0.674,0,-0.674,0,-0.674,-0.674,0,0,-0.674,0
2023,5156056,Caleb Hampton,RB,Stanford,Pac-12,1,-0.666,0,-0.666,-0.666,0,0,-0.666,0,-0.666,0,-0.666,-0.666,0,0,-0.666,0
2023,4426767,John Branham Jr.,RB,Syracuse,ACC,3,-0.664,0,-0.664,0,-0.402,-0.373,-1.216,-0.388,-1.992,0,-1.992,0,-0.402,-0.373,-1.216,-0.775
2023,5157269,Jahbari Kuykendall,RB,Coastal Carolina,Sun Belt,3,-0.645,0,-0.645,2.037,0,-1.107,0.465,-2.865,-1.935,0,-1.935,2.037,0,-1.107,0.93,-2.865
2023,4568219,Hampton Earle,WR,Clemson,ACC,1,-0.644,-0.644,0,-0.644,0,0,-0.644,0,-0.644,-0.644,0,-0.644,0,0,-0.644,0
2023,5122546,Addai Lewellen,RB,Purdue,Big Ten,1,-0.633,0,-0.633,-0.633,0,0,-0.633,0,-0.633,0,-0.633,-0.633,0,0,-0.633,0
2023,4689947,Brian Garcia,QB,Louisiana Monroe,Sun Belt,8,-0.629,-0.818,-0.062,-0.412,0,-0.094,-0.36,-1.076,-5.029,-4.906,-0.123,-1.649,0,-0.282,-1.8,-3.229
2023,5150902,Jarod Bowie,WR,Jacksonville State,Conference USA,1,-0.613,0,-0.613,-0.613,0,0,-0.613,0,-0.613,0,-0.613,-0.613,0,0,-0.613,0
2023,4576186,Trevor Borland,TE,Western Kentucky,Conference USA,3,-0.612,-0.612,0,-0.614,-0.139,-1.085,-0.849,-0.139,-1.837,-1.837,0,-0.614,-0.139,-1.085,-1.698,-0.139
2023,4685440,Kyle Lowe,QB,Middle Tennessee,Conference USA,4,-0.61,-0.69,-0.583,-0.239,0,-1.724,-0.61,0,-2.441,-0.69,-1.75,-0.717,0,-1.724,-2.441,0
2023,4362620,Kavosiey Smoke,RB,Colorado,Pac-12,2,-0.609,0,-0.609,-0.609,0,0,-0.609,0,-1.219,0,-1.219,-1.219,0,0,-1.219,0
2023,4577358,Veshe Daniyan,WR,Army,FBS Independents,3,-0.608,-0.608,0,0,-1.275,0,-0.608,0,-1.823,-1.823,0,0,-1.275,0,-1.823,0
2023,5076125,Jordan Louie,RB,North Carolina,ACC,1,-0.606,0,-0.606,0,-0.606,0,-0.606,0,-0.606,0,-0.606,0,-0.606,0,-0.606,0
2023,4431498,Jayden Ballard,WR,Ohio State,Big Ten,3,-0.603,-0.603,0,0,0,-0.603,0,-0.603,-1.808,-1.808,0,0,0,-1.808,0,-1.808
2023,4686205,Khalil Crawford,FB,Navy,American Athletic,2,-0.599,0,-0.599,-0.608,0,-0.591,-0.599,0,-1.199,0,-1.199,-0.608,0,-0.591,-1.199,0
2023,5084293,Ka'Morreun Pimpton,TE,LSU,SEC,1,-0.597,-0.597,0,0,0,-0.597,0,-0.597,-0.597,-0.597,0,0,0,-0.597,0,-0.597
2023,5093141,Jarvis Green,RB,Clemson,ACC,3,-0.583,0,-0.583,-0.644,-0.805,-0.3,-0.472,-0.805,-1.749,0,-1.749,-0.644,-0.805,-0.3,-0.944,-0.805
2023,4685334,A.J. Duffy,QB,Florida State,ACC,3,-0.583,-1.558,1.366,1.366,-2.391,-0.725,-0.512,-0.725,-1.749,-3.116,1.366,1.366,-2.391,-0.725,-1.024,-0.725
2023,5160145,Brock Burnette,WR,South Florida,American Athletic,2,-0.575,-0.575,0,0,-0.371,-0.78,0,-0.575,-1.151,-1.151,0,0,-0.371,-0.78,0,-1.151
2023,4696725,Bradley Schlom,WR,UCLA,Pac-12,1,-0.566,-0.566,0,0,0,-0.566,0,-0.566,-0.566,-0.566,0,0,0,-0.566,0,-0.566
2023,5084959,Kola Babalola,WR,Nevada,Mountain West,2,-0.565,-0.565,0,0,-0.084,-1.045,-0.565,0,-1.129,-1.129,0,0,-0.084,-1.045,-1.129,0
2023,4870662,Isaiah Carlson,RB,UCLA,Pac-12,1,-0.559,0,-0.559,0,-0.559,0,-0.559,0,-0.559,0,-0.559,0,-0.559,0,-0.559,0
2023,5092306,Justin Holaday,QB,New Mexico,Mountain West,1,-0.554,0,-0.554,0,-0.554,0,-0.554,0,-0.554,0,-0.554,0,-0.554,0,-0.554,0
2023,4910682,Jamal Hailey,RB,Western Michigan,Mid-American,4,-0.551,-0.865,-0.447,-0.46,-0.643,0,-0.447,-0.865,-2.205,-0.865,-1.34,-0.919,-1.286,0,-1.34,-0.865
2023,4869582,Cam Barfield,RB,Boston College,ACC,11,-0.548,-0.198,-0.583,-0.287,-0.765,0,-0.367,-0.863,-6.024,-0.198,-5.826,-1.434,-4.59,0,-2.572,-3.452
2023,5085257,Carter Lambert,QB,Jacksonville State,Conference USA,1,-0.541,-0.541,0,-0.541,0,0,-0.541,0,-0.541,-0.541,0,-0.541,0,0,-0.541,0
2023,4870907,John Randle Jr.,RB,Utah,Pac-12,2,-0.54,0,-0.54,-0.573,-0.506,0,-0.573,-0.506,-1.079,0,-1.079,-0.573,-0.506,0,-0.573,-0.506
2023,4870848,Tyler Jefferson,QB,Central Michigan,Mid-American,1,-0.539,0,-0.539,0,-0.539,0,0,-0.539,-0.539,0,-0.539,0,-0.539,0,0,-0.539
2023,5078227,Braeden Wisloski,WR,Maryland,Big Ten,2,-0.536,-0.536,0,-0.498,0,-0.573,-0.498,-0.573,-1.071,-1.071,0,-0.498,0,-0.573,-0.498,-0.573
2023,4920898,Beni Ngoyi,WR,Iowa State,Big 12,1,-0.534,-0.534,0,-0.534,0,0,-0.534,0,-0.534,-0.534,0,-0.534,0,0,-0.534,0
2023,5078549,Dedrick Latulas,WR,Louisiana Tech,Conference USA,6,-0.532,-0.902,-0.163,0.067,-0.628,-1.441,-0.261,-0.803,-3.193,-2.706,-0.488,0.133,-1.885,-1.441,-0.783,-2.41
2023,4590295,Thomas Zsiros,WR,Toledo,Mid-American,3,-0.527,-0.527,0,0,-0.613,-0.355,0,-0.527,-1.58,-1.58,0,0,-1.225,-0.355,0,-1.58
2023,4833072,Che Nwabuko,WR,Pittsburgh,ACC,3,-0.501,0,-0.501,-0.501,0,0,-0.501,0,-1.502,0,-1.502,-1.502,0,0,-1.502,0
2023,5120454,Caleb Goodie,WR,Colorado State,Mountain West,1,-0.499,-0.499,0,-0.499,0,0,-0.499,0,-0.499,-0.499,0,-0.499,0,0,-0.499,0
2023,4697131,Bronson Barron,QB,Western Kentucky,Conference USA,2,-0.497,-0.497,0,-0.406,0,-0.588,-0.406,-0.588,-0.994,-0.994,0,-0.406,0,-0.588,-0.406,-0.588
2023,4873268,Kevin McNeal,RB,Clemson,ACC,1,-0.491,0,-0.491,0,-0.491,0,-0.491,0,-0.491,0,-0.491,0,-0.491,0,-0.491,0
2023,4917288,Charles Kellom,RB,Akron,Mid-American,3,-0.491,0,-0.491,-0.369,-0.735,0,-0.369,-0.735,-1.473,0,-1.473,-0.738,-0.735,0,-0.738,-0.735
2023,5081828,Tyler Holzworth,RB,Penn State,Big Ten,3,-0.489,0,-0.489,-0.425,-0.377,-0.664,-0.425,-0.521,-1.466,0,-1.466,-0.425,-0.377,-0.664,-0.425,-1.041
2023,5160245,Nathan Roberts,WR,Tennessee,SEC,1,-0.483,-0.483,0,-0.483,0,0,-0.483,0,-0.483,-0.483,0,-0.483,0,0,-0.483,0
2023,4685494,George Pettaway,RB,North Carolina,ACC,1,-0.481,-0.481,0,0,-0.481,0,0,-0.481,-0.481,-0.481,0,0,-0.481,0,0,-0.481
2023,4923050,Israel Carter,QB,South Florida,American Athletic,4,-0.481,0.139,-1.102,-0.525,-0.201,-0.674,-0.525,-0.437,-1.926,0.277,-2.203,-1.051,-0.201,-0.674,-1.051,-0.875
2023,5152924,JQ Gray,RB,Southern Mississippi,Sun Belt,3,-0.477,0,-0.477,-0.616,-0.617,-0.198,-0.616,-0.408,-1.432,0,-1.432,-0.616,-0.617,-0.198,-0.616,-0.816
2023,4682509,Malik McClain,WR,Penn State,Big Ten,7,-0.472,-0.472,0,-0.202,-0.662,-0.687,-0.356,-0.627,-3.303,-3.303,0,-0.606,-1.324,-1.373,-1.423,-1.88
2023,4427625,Amari Johnson,WR,UCF,Big 12,2,-0.466,0,-0.466,-0.466,0,0,-0.466,0,-0.932,0,-0.932,-0.932,0,0,-0.932,0
2023,4869960,KZ Adams,RB,Georgia State,Sun Belt,35,-0.459,-0.425,-0.46,-0.331,-0.508,-0.179,-0.478,-0.345,-16.059,-0.425,-15.634,-4.959,-5.585,-1.432,-14.335,-1.724
2023,5082010,Robert Armes,RB,Florida Atlantic,American Athletic,2,-0.458,0,-0.458,-0.458,0,0,-0.458,0,-0.916,0,-0.916,-0.916,0,0,-0.916,0
2023,4568497,Jared Rayman,QB,Virginia,ACC,4,-0.453,-1.021,0.115,-0.869,0.797,0,-0.453,0,-1.811,-2.042,0.231,-2.608,0.797,0,-1.811,0
2023,4873485,Johnny Pascuzzi,TE,Iowa,Big Ten,1,-0.448,-0.448,0,0,-0.448,0,0,-0.448,-0.448,-0.448,0,0,-0.448,0,0,-0.448
2023,4433965,Brandon Campbell,RB,Houston,Big 12,19,-0.442,-0.141,-0.459,-0.307,-0.107,-0.908,-0.563,0.585,-8.403,-0.141,-8.262,-3.377,-0.641,-0.908,-9.572,1.17
2023,5095218,Ryan Butler,RB,Stanford,Pac-12,14,-0.439,-0.114,-0.464,-0.225,-0.198,-0.255,-0.572,0.362,-6.141,-0.114,-6.027,-1.573,-0.593,-0.766,-6.865,0.725
2023,4714300,Holden Geriner,QB,Auburn,SEC,17,-0.438,-0.301,-2.618,0.366,-1.287,-0.191,0.004,-0.679,-7.441,-4.823,-2.618,1.828,-6.433,-0.764,0.026,-7.467
2023,4922995,Dijon Stanley,RB,Utah,Pac-12,9,-0.438,0.111,-0.713,-0.657,-0.954,0.774,-0.337,-1.247,-3.943,0.333,-4.275,-2.629,-2.862,1.548,-2.695,-1.247
2023,4428200,Cross Patton,RB,Nevada,Mountain West,13,-0.434,-0.491,-0.429,-0.384,-0.493,0,-0.482,-0.276,-5.645,-0.491,-5.154,-2.688,-2.956,0,-4.816,-0.829
2023,4696717,Brian Kowall,RB,UCLA,Pac-12,1,-0.427,0,-0.427,0,-0.427,0,0,-0.427,-0.427,0,-0.427,0,-0.427,0,0,-0.427
2023,4922982,Kaleb Black,WR,Arizona State,Pac-12,6,-0.427,-0.595,-0.343,-0.523,-0.236,0,-0.452,-0.304,-2.562,-1.19,-1.371,-2.09,-0.471,0,-2.258,-0.304
2023,4685535,C.J. Stokes,RB,Michigan,Big Ten,4,-0.422,0,-0.422,-0.684,-0.424,-0.157,-0.684,-0.335,-1.689,0,-1.689,-0.684,-0.848,-0.157,-0.684,-1.005
2023,4685285,Ramon Brown,RB,Maryland,Big Ten,1,-0.418,0,-0.418,-0.418,0,0,-0.418,0,-0.418,0,-0.418,-0.418,0,0,-0.418,0
2023,4568228,Hamp Greene,WR,Clemson,ACC,5,-0.415,-0.375,-0.573,-0.249,1.516,-1.025,-0.249,-0.525,-2.073,-1.5,-0.573,-0.498,1.516,-1.025,-0.498,-1.575
2023,5031157,Reed Harris,WR,Boston College,ACC,1,-0.415,-0.415,0,0,-0.415,0,-0.415,0,-0.415,-0.415,0,0,-0.415,0,-0.415,0
2023,5125724,Cam Crooks,WR,Tulsa,American Athletic,4,-0.412,0,-0.412,-0.911,1.085,0,-0.412,0,-1.647,0,-1.647,-2.733,1.085,0,-1.647,0
2023,5151274,Drayden Dickmann,WR,Rice,American Athletic,1,-0.403,-0.403,0,0,-0.403,0,0,-0.403,-0.403,-0.403,0,0,-0.403,0,0,-0.403
2023,4585726,Isaac Smith,WR,Eastern Michigan,Mid-American,2,-0.399,-0.399,0,-0.375,-0.422,0,-0.399,0,-0.797,-0.797,0,-0.375,-0.422,0,-0.797,0
2023,4912275,Christian Washington,RB,New Mexico,Mountain West,13,-0.395,-0.087,-0.451,-0.658,-0.648,-0.473,-0.43,-0.353,-5.13,-0.175,-4.956,-3.289,-3.89,-0.473,-3.013,-2.118
2023,5151226,Trimaine Brown Jr.,WR,Bowling Green,Mid-American,2,-0.387,0,-0.387,0,-0.387,0,-0.711,-0.062,-0.774,0,-0.774,0,-0.774,0,-0.711,-0.062
2023,4430666,Ikaika Ragsdale,RB,North Texas,American Athletic,7,-0.387,0,-0.387,-1.271,0,0.003,-0.543,0.003,-2.708,0,-2.708,-5.083,0,0.006,-2.714,0.006
2023,4870234,Reggion Bennett,RB,Jacksonville State,Conference USA,27,-0.385,0,-0.385,-0.341,-0.599,0.096,-0.352,-0.572,-10.393,0,-10.393,-5.791,-4.794,0.192,-8.106,-2.287
2023,4873168,Jordan Anthony,WR,Texas A&M,SEC,5,-0.385,-0.358,-0.491,-0.491,-0.136,-1.025,0.224,-0.79,-1.923,-1.432,-0.491,-0.491,-0.407,-1.025,0.447,-2.37
2023,4362501,Brian Hightower,WR,California,Pac-12,4,-0.379,-0.379,0,-0.379,0,0,-0.379,0,-1.514,-1.514,0,-1.514,0,0,-1.514,0
2023,4683561,Mareyohn Hrabowski,QB,Western Michigan,Mid-American,2,-0.379,0,-0.379,0,-0.592,-0.166,0,-0.379,-0.758,0,-0.758,0,-0.592,-0.166,0,-0.758
2023,4921116,Jamal Roberts,RB,Missouri,SEC,1,-0.379,0,-0.379,-0.379,0,0,-0.379,0,-0.379,0,-0.379,-0.379,0,0,-0.379,0
2023,4683986,Tariq Sims,RB,Old Dominion,Sun Belt,16,-0.377,-0.523,-0.367,-0.505,-0.186,-0.598,-0.42,-0.248,-6.036,-0.523,-5.512,-3.536,-1.303,-1.197,-5.042,-0.994
2023,4816099,Javen Jacobs,RB,Arizona State,Pac-12,4,-0.363,-0.651,-0.267,-0.168,-0.651,0.056,-0.428,-0.297,-1.452,-0.651,-0.801,-0.168,-0.651,0.056,-0.857,-0.595
2023,4685348,Terrance Gibbs,RB,Georgia Southern,Sun Belt,9,-0.362,0,-0.362,-0.476,0.269,-0.71,-0.335,-0.578,-3.26,0,-3.26,-2.379,0.539,-1.42,-2.681,-0.578
2023,4685697,Zion Turner,QB,Connecticut,FBS Independents,5,-0.36,-0.36,0,-0.926,0.05,-0.339,-0.926,-0.219,-1.801,-1.801,0,-0.926,0.05,-0.677,-0.926,-0.874
2023,4695611,Daniel Wood,RB,Utah,Pac-12,5,-0.359,0,-0.359,-0.455,0.075,0.558,-0.468,0.075,-1.797,0,-1.797,-0.455,0.075,1.115,-1.872,0.075
2023,5114312,Will Monney,TE,Utah State,Mountain West,1,-0.356,-0.356,0,-0.356,0,0,-0.356,0,-0.356,-0.356,0,-0.356,0,0,-0.356,0
2023,4528999,Jalen Rogers,WR,Tulane,American Athletic,3,-0.35,-0.54,0.031,-0.54,0,0.031,-0.54,0.031,-1.05,-1.081,0.031,-1.081,0,0.031,-1.081,0.031
2023,4599158,Al-Jay Henderson,RB,Buffalo,Mid-American,5,-0.349,0,-0.349,0.274,-1.034,-0.227,0.274,-0.765,-1.747,0,-1.747,0.548,-2.068,-0.227,0.548,-2.295
2023,4879643,Ethan Davies,WR,Virginia,ACC,6,-0.348,-0.348,0,-0.946,-0.118,1.814,-0.78,1.814,-2.086,-2.086,0,-3.783,-0.118,1.814,-3.901,1.814
2023,4605842,Jhaylin Embry,WR,Bowling Green,Mid-American,4,-0.34,-0.78,0.101,-0.901,0,1.344,-0.34,0,-1.359,-1.56,0.201,-2.703,0,1.344,-1.359,0
2023,4370803,Grant Misch,TE,Virginia,ACC,7,-0.337,-0.337,0,-0.419,0,-0.13,-0.419,-0.13,-2.357,-2.357,0,-2.097,0,-0.26,-2.097,-0.26
2023,5078916,Joe Jackson,RB,Kansas State,Big 12,4,-0.334,0,-0.334,-0.111,-0.585,-0.529,-0.251,-0.585,-1.337,0,-1.337,-0.223,-0.585,-0.529,-0.752,-0.585
2023,5086599,Nicholas Gardinera,RB,San Diego State,Mountain West,1,-0.332,0,-0.332,0,0,-0.332,-0.332,0,-0.332,0,-0.332,0,0,-0.332,-0.332,0
2023,4911929,Alonza Barnett,QB,James Madison,Sun Belt,15,-0.332,-0.828,0.659,0.19,-0.331,-0.544,0.048,-1.376,-4.98,-8.277,3.297,1.519,-0.994,-1.633,0.525,-5.505
2023,4569508,Evan Morris,TE,Michigan State,Big Ten,5,-0.331,-0.331,0,-0.116,-0.679,-0.089,-0.533,-0.196,-1.653,-1.653,0,-0.116,-1.358,-0.179,-1.066,-0.587
2023,4910238,Keyshaun Pipkin,WR,Northern Illinois,Mid-American,2,-0.33,-0.33,0,0.446,0,-1.106,-0.33,0,-0.66,-0.66,0,0.446,0,-1.106,-0.66,0
2023,5160209,Landan Brown,RB,Sam Houston State,Conference USA,11,-0.329,-0.065,-0.428,-0.432,-0.268,0.042,-0.428,-0.157,-3.624,-0.196,-3.428,-2.593,-1.073,0.042,-2.997,-0.627
2023,4685202,Beau Nelson,QB,Stanford,Pac-12,6,-0.326,-0.441,0.25,-0.074,-0.408,-0.719,-0.441,0.25,-1.956,-2.206,0.25,-0.147,-0.816,-0.719,-2.206,0.25
2023,4695960,Tobias Weaver,RB,Sam Houston State,Conference USA,18,-0.317,-0.019,-0.335,-0.362,-0.519,-1.522,-0.211,-0.594,-5.714,-0.019,-5.695,-3.262,-3.636,-1.522,-2.742,-2.972
2023,4917980,Ronan Hanafin,WR,Clemson,ACC,1,-0.315,-0.315,0,0,0,-0.315,0,-0.315,-0.315,-0.315,0,0,0,-0.315,0,-0.315
2023,4431030,Jalen Coit,WR,NC State,ACC,2,-0.31,-0.31,0,-0.296,-0.324,0,-0.31,0,-0.619,-0.619,0,-0.296,-0.324,0,-0.619,0
2023,4589580,Terry Berdin Jr.,RB,Georgia State,Sun Belt,1,-0.308,0,-0.308,0,0,-0.308,-0.308,0,-0.308,0,-0.308,0,0,-0.308,-0.308,0
2023,4574860,Kyrese Rowan,WR,Utah State,Mountain West,2,-0.306,-0.306,0,-0.306,0,0,-0.306,0,-0.612,-0.612,0,-0.612,0,0,-0.612,0
2023,5150691,Tanner Hughes,QB,Iowa State,Big 12,2,-0.302,0,-0.302,-0.237,-0.367,0,-0.302,0,-0.603,0,-0.603,-0.237,-0.367,0,-0.603,0
2023,4363035,D'Marcus Adams,WR,Syracuse,ACC,2,-0.301,-0.301,0,0,0.325,-0.926,0.325,-0.926,-0.602,-0.602,0,0,0.325,-0.926,0.325,-0.926
2023,4685040,Justin Ibieta,QB,Tulane,American Athletic,4,-0.294,-0.488,-0.1,-0.703,-0.228,-0.123,-0.488,-0.1,-1.177,-0.977,-0.2,-0.703,-0.228,-0.245,-0.977,-0.2
2023,4569927,Talmage Gunther,WR,BYU,Big 12,1,-0.293,-0.293,0,0,-0.293,0,0,-0.293,-0.293,-0.293,0,0,-0.293,0,0,-0.293
2023,4692534,Jackson Sumlin,TE,Florida Atlantic,American Athletic,7,-0.291,-0.291,0,0.027,0.259,-0.545,0.027,-0.53,-2.039,-2.039,0,0.082,0.518,-0.545,0.082,-2.121
